Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
GenericUDFAesBase.java,615,0,3,3
GenericUDFAesDecrypt.java,150,0,3,3
GenericUDFAesEncrypt.java,150,0,3,3
GenericUDFArray.java,10,35,6,5
GenericUDFArrayContains.java,1,0,1,1
GenericUDFAssertTrue.java,2,20,2,2
GenericUDFBRound.java,272,0,4,3
GenericUDFBaseArithmetic.java,341,8,5,4
GenericUDFBaseBinary.java,102,0,3,3
GenericUDFBaseCompare.java,3,36,3,3
GenericUDFBaseDTI.java,141,0,8,5
GenericUDFBaseNumeric.java,27,80,10,8
GenericUDFBaseNwayCompare.java,115,0,1,1
GenericUDFBasePad.java,29,36,7,7
GenericUDFBaseTrim.java,2,2,2,2
GenericUDFBaseUnary.java,33,9,3,3
GenericUDFBetween.java,1,0,1,1
GenericUDFBridge.java,20,20,5,4
GenericUDFCase.java,3,3,3,3
GenericUDFCbrt.java,246,3,6,4
GenericUDFCoalesce.java,7,27,7,5
GenericUDFConcat.java,2,22,2,2
GenericUDFConcatWS.java,2,14,2,2
GenericUDFCurrentDate.java,176,0,3,3
GenericUDFCurrentTimestamp.java,167,0,3,3
GenericUDFCurrentUser.java,161,0,3,3
GenericUDFDBOutput.java,10,32,4,4
GenericUDFDate.java,2,22,2,2
GenericUDFDateAdd.java,98,70,4,3
GenericUDFDateDiff.java,3,23,3,3
GenericUDFDateFormat.java,375,0,3,3
GenericUDFDateSub.java,98,70,4,3
GenericUDFDecode.java,105,73,8,6
GenericUDFEWAHBitmapEmpty.java,2,20,2,2
GenericUDFElt.java,2,14,2,2
GenericUDFEncode.java,7,21,7,5
GenericUDFEvaluateNPE.java,2,2,2,2
GenericUDFExampleAdd.java,65,0,2,2
GenericUDFFactorial.java,282,3,6,4
GenericUDFField.java,2,14,2,2
GenericUDFFloorCeilBase.java,2,2,2,2
GenericUDFFormatNumber.java,38,32,4,3
GenericUDFFromUtcTimestamp.java,93,69,8,7
GenericUDFGreatest.java,234,82,9,6
GenericUDFHash.java,10,16,4,4
GenericUDFIf.java,15,19,7,6
GenericUDFIn.java,55,7,8,6
GenericUDFInFile.java,46,23,3,3
GenericUDFIndex.java,19,36,1,1
GenericUDFInitCap.java,202,183,5,4
GenericUDFInstr.java,7,7,7,5
GenericUDFLastDay.java,243,255,8,5
GenericUDFLeadLag.java,2,21,3,3
GenericUDFLeast.java,91,6,3,3
GenericUDFLevenshtein.java,345,54,7,4
GenericUDFLevenstein.java,256,256,4,2
GenericUDFLocate.java,7,9,7,5
GenericUDFLower.java,3,23,3,3
GenericUDFLpad.java,8,12,1,1
GenericUDFMacro.java,2,22,2,2
GenericUDFMap.java,62,18,4,4
GenericUDFMapKeys.java,27,7,7,6
GenericUDFMapValues.java,2,2,2,2
GenericUDFMonthsBetween.java,468,0,3,3
GenericUDFNamedStruct.java,14,35,4,4
GenericUDFNextDay.java,577,229,7,4
GenericUDFNvl.java,7,7,5,5
GenericUDFOPAnd.java,153,100,7,6
GenericUDFOPDTIMinus.java,774,0,3,3
GenericUDFOPDTIPlus.java,759,0,3,3
GenericUDFOPEqual.java,49,4,10,8
GenericUDFOPEqualNS.java,1,0,1,1
GenericUDFOPEqualOrGreaterThan.java,49,4,10,8
GenericUDFOPEqualOrLessThan.java,49,4,10,8
GenericUDFOPGreaterThan.java,49,4,10,8
GenericUDFOPLessThan.java,49,4,10,8
GenericUDFOPMinus.java,118,187,5,4
GenericUDFOPNegative.java,42,0,3,3
GenericUDFOPNot.java,1,0,1,1
GenericUDFOPNotEqual.java,54,5,10,8
GenericUDFOPNotNull.java,17,0,5,5
GenericUDFOPNull.java,17,0,5,5
GenericUDFOPNumericMinus.java,291,0,3,3
GenericUDFOPNumericPlus.java,324,0,3,3
GenericUDFOPOr.java,153,100,7,6
GenericUDFOPPlus.java,115,193,5,4
GenericUDFParamUtils.java,376,3,8,6
GenericUDFPower.java,2,6,2,2
GenericUDFPrintf.java,12,19,7,5
GenericUDFQuarter.java,425,0,5,4
GenericUDFReflect.java,6,3,3,3
GenericUDFRegExp.java,673,8,7,6
GenericUDFRound.java,154,100,6,5
GenericUDFRpad.java,7,9,1,1
GenericUDFSentences.java,2,18,2,2
GenericUDFSha2.java,685,0,5,4
GenericUDFSize.java,2,2,2,2
GenericUDFSortArray.java,33,61,8,5
GenericUDFSoundex.java,369,6,6,4
GenericUDFSplit.java,2,2,2,2
GenericUDFStringToMap.java,5,28,3,3
GenericUDFStruct.java,82,40,6,5
GenericUDFSubstringIndex.java,795,0,5,4
GenericUDFTestGetJavaBoolean.java,21,18,7,5
GenericUDFTestGetJavaString.java,5,2,3,2
GenericUDFTestTranslate.java,5,4,3,2
GenericUDFTimestamp.java,79,4,6,6
GenericUDFToChar.java,6,6,2,2
GenericUDFToIntervalDayTime.java,264,0,3,3
GenericUDFToIntervalYearMonth.java,264,0,3,3
GenericUDFToUnixTimeStamp.java,25,5,5,3
GenericUDFToUtcTimestamp.java,4,0,1,1
GenericUDFToVarchar.java,6,6,2,2
GenericUDFTranslate.java,22,22,7,5
GenericUDFTrunc.java,633,15,6,4
GenericUDFUnixTimeStamp.java,136,56,7,5
GenericUDFUpper.java,3,24,3,3
GenericUDFUtils.java,101,40,12,6
GenericUDTFCount2.java,3,0,1,1
GenericUDTFInline.java,12,4,2,2
GenericUDTFJSONTuple.java,8,6,3,3
GenericUDTFParseUrlTuple.java,6,6,2,2
GenericUDTFStack.java,12,9,3,3
GetAllFunctionsResponse.java,1924,136,13,5
GetCatalogsOperation.java,55,5,5,4
GetColumnsOperation.java,205,8,12,6
GetFileMetadataByExprRequest.java,3364,174,12,4
GetFileMetadataByExprResult.java,3555,340,9,4
GetFileMetadataRequest.java,2227,37,9,4
GetFileMetadataResult.java,2750,50,9,4
GetFunctionsOperation.java,125,0,5,4
GetOpenTxnsInfoResponse.java,163,143,18,9
GetOpenTxnsResponse.java,153,148,18,9
GetPrincipalsInRoleRequest.java,81,61,15,7
GetPrincipalsInRoleResponse.java,142,122,18,9
GetRoleGrantsForPrincipalRequest.java,111,91,15,7
GetRoleGrantsForPrincipalResponse.java,142,122,18,9
GetSchemasOperation.java,65,0,5,4
GetTableTypesOperation.java,20,0,5,4
GetTablesOperation.java,101,27,11,7
GetTypeInfoOperation.java,20,0,5,4
GlobalLimitCtx.java,9,1,1,1
GlobalLimitOptimizer.java,188,150,9,8
GlobalWorkMapFactory.java,131,9,6,2
GrantDesc.java,21,15,3,3
GrantInfoList.java,70,70,2,1
GrantInfoWritable.java,82,82,2,1
GrantRevokePrivilegeRequest.java,137,117,15,7
GrantRevokePrivilegeResponse.java,87,67,15,7
GrantRevokeRoleDDL.java,18,12,3,3
GrantRevokeRoleRequest.java,237,217,15,7
GrantRevokeRoleResponse.java,87,67,15,7
GrantRevokeType.java,6,6,6,4
Graph.java,231,226,15,7
GreaterThan.java,17,0,1,1
GreaterThanOrEqual.java,17,0,1,1
GroupByDesc.java,43,39,5,4
GroupByOperator.java,186,241,10,5
GroupByOptimizer.java,256,58,16,11
GroupByShuffler.java,56,0,6,4
GroupRevisitedException.java,72,0,6,4
GroupingValidator.java,387,0,6,4
HBaseConnection.java,480,0,6,5
HBaseFilterPlanUtil.java,3174,114,6,5
HBaseImport.java,2742,67,10,6
HBaseIntegrationTests.java,608,28,12,6
HBaseKeyFactory.java,1,2,1,1
HBaseLazyObjectFactory.java,72,10,5,4
HBaseQTestUtil.java,7,7,4,3
HBaseReadWrite.java,12721,1269,37,8
HBaseRowSerializer.java,28,15,3,3
HBaseSchemaTool.java,1441,337,12,6
HBaseSerDe.java,109,28,11,9
HBaseSerDeHelper.java,45,24,7,7
HBaseSerDeParameters.java,80,40,10,8
HBaseStatsAggregator.java,0,256,2,2
HBaseStatsPublisher.java,0,308,2,2
HBaseStatsSetupConstants.java,0,68,2,2
HBaseStatsUtils.java,0,270,2,2
HBaseStorageHandler.java,208,149,17,10
HBaseStore.java,12557,489,39,10
HBaseStoreTestUtil.java,228,3,6,5
HBaseStructValue.java,116,0,1,1
HBaseTableSnapshotInputFormatUtil.java,6,6,2,2
HBaseTestSetup.java,9,9,2,1
HBaseTestStructSerializer.java,170,5,6,5
HBaseUtils.java,7498,632,22,8
HBaseValueFactory.java,9,0,1,1
HCatAuthUtil.java,57,6,2,2
HCatBaseInputFormat.java,155,95,6,4
HCatBaseOutputFormat.java,0,4,2,2
HCatBaseTest.java,20,2,4,4
HCatCli.java,8,8,2,2
HCatClient.java,252,0,9,6
HCatClientHMSImpl.java,752,167,19,8
HCatConstants.java,17,0,3,3
HCatEventMessage.java,7,3,3,3
HCatException.java,5,5,5,4
HCatFieldSchema.java,15,15,5,4
HCatLoader.java,9,40,6,5
HCatMapReduceTest.java,10,5,6,4
HCatNotificationEvent.java,137,3,7,5
HCatOutputFormat.java,15,15,5,4
HCatPartition.java,45,0,4,4
HCatPartitionSpec.java,158,0,1,1
HCatRecordObjectInspectorFactory.java,5,5,5,4
HCatRecordReader.java,10,10,5,4
HCatRecordSerDe.java,30,10,5,5
HCatReplicationTaskIterator.java,522,18,6,5
HCatSchemaUtils.java,8,8,1,1
HCatSemanticAnalyzer.java,18,21,6,5
HCatSemanticAnalyzerBase.java,1,3,1,1
HCatSplit.java,21,93,8,5
HCatTable.java,1,1,1,1
HCatTableInfo.java,60,0,5,4
HCatUtil.java,146,63,7,6
HDFSCleanup.java,17,10,3,3
HDFSStorage.java,6,76,3,3
HWIContextListener.java,6,6,2,2
HWIServer.java,8,8,2,2
HWISessionItem.java,8,8,2,2
HWISessionManager.java,6,6,2,2
Hadoop20SShims.java,441,1578,34,12
Hadoop20Shims.java,52,961,3,2
Hadoop23Shims.java,1614,393,60,21
HadoopDefaultAuthenticator.java,3,2,1,1
HadoopJobExecHelper.java,89,98,7,5
HadoopShims.java,644,355,40,17
HadoopShimsCurrent.java,62,0,1,1
HadoopShimsSecure.java,716,852,18,10
HadoopShims_2_2.java,36,0,1,1
HadoopThriftAuthBridge.java,726,92,16,9
HadoopThriftAuthBridge20S.java,9,736,3,2
HadoopThriftAuthBridge23.java,1,1,1,1
Handler.java,205,0,5,4
HashCodeUtil.java,132,0,1,1
HashMapWrapper.java,114,46,7,5
HashTableDummyDesc.java,9,3,3,3
HashTableDummyOperator.java,30,12,5,4
HashTableLoader.java,1328,370,77,16
HashTableLoaderFactory.java,2,0,1,1
HashTableSinkDesc.java,18,31,4,3
HashTableSinkOperator.java,90,64,15,10
HbaseMetastoreProto.java,176118,1613,9,5
HcatDelegator.java,16,16,7,6
HdfsUtils.java,84,12,5,3
HeartbeatFactory.java,167,0,6,4
HeartbeatRequest.java,108,88,15,7
HeartbeatTimerTask.java,347,0,6,4
HeartbeatTxnRangeRequest.java,103,83,15,7
HeartbeatTxnRangeResponse.java,203,213,18,9
Heartbeater.java,6,96,3,3
HistoryLogger.java,176,13,5,3
Hive.java,2174,942,71,23
HiveAccessControlException.java,4,7,4,3
HiveAccessController.java,3,5,2,2
HiveAccumuloColumnMapping.java,6,4,2,2
HiveAccumuloHelper.java,1445,10,6,6
HiveAccumuloSplit.java,6,4,2,2
HiveAccumuloTableInputFormat.java,352,35,6,5
HiveAccumuloTableOutputFormat.java,345,53,7,7
HiveAggregate.java,406,26,9,6
HiveAggregateJoinTransposeRule.java,1144,20,6,4
HiveAggregateProjectMergeRule.java,613,7,6,5
HiveAggregateRel.java,84,84,2,2
HiveAlgorithmsConf.java,117,0,3,3
HiveAlgorithmsUtil.java,1089,0,3,3
HiveAlterHandler.java,779,169,28,13
HiveAuthFactory.java,137,56,8,4
HiveAuthorizationProviderBase.java,7,7,3,3
HiveAuthorizationTaskFactory.java,4,0,1,1
HiveAuthorizationTaskFactoryImpl.java,3,1,1,1
HiveAuthorizationTranslator.java,92,0,2,2
HiveAuthorizationValidator.java,23,31,4,3
HiveAuthorizer.java,143,23,13,8
HiveAuthorizerFactory.java,1,1,1,1
HiveAuthorizerImpl.java,151,49,12,8
HiveAuthzContext.java,1,1,1,1
HiveAuthzPluginException.java,1,1,1,1
HiveAuthzSessionContext.java,1,1,1,1
HiveBaseFunctionResultList.java,140,10,3,3
HiveBaseResultSet.java,34,992,6,4
HiveBetween.java,300,0,4,4
HiveCalciteUtil.java,2349,842,28,14
HiveCallableStatement.java,0,2464,1,1
HiveChar.java,3,3,3,3
HiveCli.java,115,4,4,3
HiveClient.java,0,31,1,1
HiveClientCache.java,332,154,9,5
HiveClusterStatus.java,196,176,15,7
HiveCollectionConverter.java,344,73,18,9
HiveCommand.java,44,1,6,4
HiveCommandOperation.java,67,44,8,6
HiveCompactIndexInputFormat.java,8,8,2,2
HiveCompat.java,6,6,2,2
HiveConf.java,3301,971,190,34
HiveConfFactory.java,332,0,6,4
HiveConfigContext.java,111,74,5,5
HiveConnection.java,1243,1181,42,20
HiveContextAwareRecordReader.java,45,38,10,7
HiveCost.java,527,301,9,6
HiveCostModel.java,312,6,5,5
HiveCostUtil.java,86,172,6,5
HiveDataSource.java,32,156,3,3
HiveDatabaseMetaData.java,1,1177,2,2
HiveDecimal.java,1677,1545,21,8
HiveDecimalUtils.java,32,165,6,5
HiveDecimalWritable.java,918,962,20,10
HiveDefaultCostModel.java,369,0,3,3
HiveDefaultRelMetadataProvider.java,226,61,7,6
HiveDelegationTokenSupport.java,68,68,2,1
HiveDelegator.java,123,33,8,7
HiveDriver.java,22,311,6,5
HiveEndPoint.java,307,117,17,10
HiveEventCounter.java,541,409,9,3
HiveException.java,15,0,5,4
HiveExpandDistinctAggregatesRule.java,1399,9,6,5
HiveFileFormatUtils.java,369,292,19,10
HiveFilter.java,77,26,9,6
HiveFilterAggregateTransposeRule.java,45,0,1,1
HiveFilterJoinRule.java,188,8,2,2
HiveFilterProjectTSTransposeRule.java,114,1,2,2
HiveFilterProjectTransposeRule.java,63,2,2,2
HiveFilterRel.java,67,67,2,2
HiveFilterSetOpTransposeRule.java,54,3,2,2
HiveFilterSortTransposeRule.java,71,0,1,1
HiveGBOpConvUtil.java,3814,64,7,6
HiveGroupConverter.java,133,133,18,8
HiveGroupingID.java,137,27,9,5
HiveHBaseInputFormatUtil.java,128,94,5,4
HiveHBaseTableInputFormat.java,247,144,7,6
HiveHBaseTableOutputFormat.java,28,7,4,4
HiveHBaseTableSnapshotInputFormat.java,52,32,4,4
HiveHFileOutputFormat.java,9,8,3,3
HiveHepPlannerContext.java,74,0,2,2
HiveHistory.java,6,3,3,3
HiveHistoryImpl.java,18,10,4,4
HiveHistoryViewer.java,6,6,2,2
HiveIn.java,164,0,4,4
HiveIndex.java,6,6,2,2
HiveIndexQueryContext.java,5,5,1,1
HiveIndexResult.java,16,15,5,5
HiveIndexedInputFormat.java,7,7,3,3
HiveInputFormat.java,523,278,43,14
HiveInsertExchange4JoinRule.java,621,111,19,9
HiveInterface.java,0,36,1,1
HiveIntervalDayTime.java,702,0,3,3
HiveIntervalDayTimeObjectInspector.java,96,0,3,3
HiveIntervalDayTimeWritable.java,375,6,5,5
HiveIntervalYearMonth.java,483,0,3,3
HiveIntervalYearMonthObjectInspector.java,96,0,3,3
HiveIntervalYearMonthWritable.java,363,6,5,5
HiveJoin.java,639,127,11,7
HiveJoinAddNotNullRule.java,671,58,12,8
HiveJoinCommuteRule.java,480,0,5,5
HiveJoinProjectTransposeRule.java,1305,452,11,6
HiveJoinPushTransitivePredicatesRule.java,734,5,6,6
HiveJoinRel.java,157,157,2,2
HiveJoinToMultiJoinRule.java,2457,1310,20,10
HiveKVResultCache.java,575,198,5,5
HiveLimit.java,63,234,8,7
HiveLimitRel.java,57,57,2,2
HiveLockObject.java,188,9,11,8
HiveMapFunction.java,71,6,3,3
HiveMapFunctionResultList.java,77,16,3,3
HiveMergeProjectRule.java,30,30,2,2
HiveMetaDataResultSet.java,5,53,2,2
HiveMetaStore.java,3344,2179,86,26
HiveMetaStoreChecker.java,9,8,3,3
HiveMetaStoreClient.java,1230,397,47,20
HiveMetaStoreFsImpl.java,12,15,8,7
HiveMetaTool.java,156,96,14,10
HiveMetastoreClientFactory.java,1,1,1,1
HiveMultiJoin.java,1128,23,9,6
HiveMultiPartitionAuthorizationProviderBase.java,172,0,4,4
HiveObjectPrivilege.java,151,131,15,7
HiveObjectRef.java,222,217,18,9
HiveObjectType.java,6,6,6,4
HiveOnTezCostModel.java,2016,26,10,7
HiveOpConverter.java,5092,802,47,14
HiveOpConverterPostProc.java,918,298,19,11
HiveOperation.java,149,25,13,9
HiveOperationType.java,120,6,15,10
HiveOptiqUtil.java,558,558,3,2
HivePairFlatMapFunction.java,87,0,6,4
HivePartitionPruneRule.java,58,1,2,2
HivePartitionPrunerRule.java,57,57,2,2
HivePassThroughOutputFormat.java,11,75,1,1
HivePreFilteringRule.java,1384,248,16,8
HivePreWarmProcessor.java,12,9,5,5
HivePreparedStatement.java,52,1322,15,8
HivePrincipal.java,1,1,1,1
HivePrivilege.java,2,1,1,1
HivePrivilegeInfo.java,1,1,1,1
HivePrivilegeObject.java,33,7,1,1
HivePrivilegeObjectUtils.java,255,0,5,4
HiveProject.java,252,47,14,7
HiveProjectMergeRule.java,32,7,7,5
HiveProjectRel.java,204,204,2,2
HiveProjectSortTransposeRule.java,83,0,2,2
HivePushFilterPastJoinRule.java,367,367,3,2
HiveQueryResultSet.java,178,346,13,9
HiveReduceFunction.java,61,6,3,3
HiveReduceFunctionResultList.java,77,16,3,3
HiveRel.java,36,36,2,2
HiveRelCollation.java,138,0,6,5
HiveRelDistribution.java,240,0,3,3
HiveRelFactories.java,206,0,1,1
HiveRelFieldTrimmer.java,1414,242,18,10
HiveRelMdCollation.java,201,0,3,3
HiveRelMdCost.java,213,0,3,3
HiveRelMdDistinctRowCount.java,252,127,3,2
HiveRelMdDistribution.java,168,0,3,3
HiveRelMdMemory.java,314,28,7,6
HiveRelMdParallelism.java,359,8,7,6
HiveRelMdPredicates.java,645,0,1,1
HiveRelMdRowCount.java,921,467,10,8
HiveRelMdSelectivity.java,526,269,9,7
HiveRelMdSize.java,444,0,3,3
HiveRelMdUniqueKeys.java,278,143,7,5
HiveRelNode.java,36,0,1,1
HiveRelOptUtil.java,2334,1594,21,9
HiveResultSetMetaData.java,39,230,4,3
HiveRoleGrant.java,1,1,1,1
HiveRulesRegistry.java,88,0,2,2
HiveSQLException.java,26,3,1,1
HiveSchemaConverter.java,90,76,11,7
HiveSchemaHelper.java,234,29,10,7
HiveSchemaTool.java,221,160,16,9
HiveSemanticAnalyzerHookContext.java,8,0,1,1
HiveSemanticAnalyzerHookContextImpl.java,22,0,1,1
HiveSemiJoin.java,655,43,11,5
HiveServer.java,0,711,1,1
HiveServer2.java,1539,348,39,13
HiveServerException.java,122,102,15,7
HiveSession.java,62,6,9,7
HiveSessionBase.java,4,19,8,7
HiveSessionImpl.java,636,258,35,19
HiveSessionImplwithUGI.java,286,252,18,8
HiveSessionProxy.java,13,2,3,1
HiveSort.java,166,446,8,5
HiveSortExchange.java,344,18,8,6
HiveSortJoinReduceRule.java,140,3,3,1
HiveSortLimit.java,458,18,7,5
HiveSortMergeRule.java,129,6,3,2
HiveSortProjectTransposeRule.java,96,0,2,2
HiveSortRel.java,85,85,2,2
HiveSortRemoveRule.java,79,0,1,1
HiveSortUnionReduceRule.java,109,0,1,1
HiveSparkClient.java,54,0,1,1
HiveSparkClientFactory.java,288,61,22,13
HiveSplitGenerator.java,578,576,26,13
HiveSqlCountAggFunction.java,216,0,3,3
HiveSqlMinMaxAggFunction.java,147,0,3,3
HiveSqlSumAggFunction.java,375,0,3,3
HiveStatement.java,206,657,18,10
HiveStatementTest.java,48,0,2,2
HiveStatsUtils.java,1,1,1,1
HiveStringUtils.java,107,2,5,5
HiveStructConverter.java,253,54,11,7
HiveTableScan.java,499,23,6,6
HiveTableScanRel.java,92,92,2,2
HiveTableTypeMapping.java,15,4,1,1
HiveTestUtils.java,240,6,7,6
HiveTotalOrderPartitioner.java,6,6,2,2
HiveTxnManager.java,368,6,12,8
HiveTxnManagerImpl.java,750,0,9,8
HiveTypeSystemImpl.java,202,101,3,2
HiveUnion.java,57,14,2,2
HiveUnionRel.java,57,57,2,2
HiveUtils.java,6,46,7,7
HiveV1Authorizer.java,128,41,11,8
HiveVarcharWritable.java,5,30,5,4
HiveVariableSource.java,72,0,3,2
HiveVersionInfo.java,6,6,2,2
HiveVoidFunction.java,46,0,1,1
HiveVolcanoPlanner.java,119,67,9,6
HiveVolcanoPlannerContext.java,74,0,2,2
HiveWindowingFixRule.java,817,2,6,5
HookContext.java,85,8,9,6
HookUtils.java,45,0,3,3
HostAffinitySplitLocationProvider.java,86,0,1,1
HostExecutor.java,18,5,1,1
HouseKeeperService.java,162,0,5,3
HouseKeeperServiceBase.java,92,0,1,1
Hplsql.java,125,0,5,4
HttpAuthUtils.java,261,101,11,8
HttpBasicAuthInterceptor.java,123,126,6,5
HttpCLIServiceUGIProcessor.java,0,79,1,1
HttpKerberosRequestInterceptor.java,157,161,7,5
HttpRequestInterceptorBase.java,303,0,6,5
HttpServer.java,489,43,4,1
HybridHashTableConf.java,430,0,5,4
HybridHashTableContainer.java,4223,793,41,15
IDecimalInExpr.java,2,2,1,1
IExtrapolatePartStatus.java,102,69,3,3
IMetaStoreClient.java,558,169,38,16
IMockUtils.java,137,137,3,1
IOConstants.java,11,0,1,1
IOContext.java,103,290,12,7
IOContextMap.java,448,6,8,6
IStructInExpr.java,108,0,3,3
IdentityExpression.java,27,0,3,3
IdentityProjectRemover.java,221,7,12,10
IfExprDoubleColumnDoubleColumn.java,518,0,4,4
IfExprLongColumnLongColumn.java,515,0,4,4
IfExprStringScalarStringScalar.java,4,4,1,1
ImportCommand.java,417,0,3,3
ImportSemanticAnalyzer.java,1670,688,8,6
InPlaceUpdates.java,278,1,6,5
InStream.java,2412,2189,54,9
IncrementalObjectSizeEstimator.java,701,73,4,1
Index.java,329,364,15,7
IndexAlreadyExistsException.java,81,61,15,7
IndexCache.java,205,6,3,3
IndexPredicateAnalyzer.java,73,10,3,3
IndexUpdater.java,4,2,2,2
IndexUtils.java,87,48,9,7
IndexWhereProcCtx.java,6,6,2,2
IndexWhereProcessor.java,6,6,2,2
IndexWhereTaskDispatcher.java,9,5,1,1
InitializeInput.java,15,15,5,4
Initiator.java,172,71,28,10
InjectableDummyAuthenticator.java,2,5,1,1
InnerStruct.java,82,62,15,7
InputByteBuffer.java,12,0,3,3
InputFormatChecker.java,4,6,2,1
InputJobInfo.java,30,3,6,5
InputMerger.java,0,109,1,1
InputMetrics.java,52,0,1,1
InputSignature.java,6,6,2,2
InputSplitComparatorTest.java,39,0,1,1
InsertEvent.java,217,36,5,4
InsertEventRequestData.java,1038,159,22,10
InsertMessage.java,128,9,5,4
InsertReplicationTask.java,297,0,3,3
InstanceCache.java,106,64,13,9
IntCompare.java,17,0,1,1
IntStreamReader.java,333,333,11,2
IntString.java,123,103,15,7
IntegerColumnStatistics.java,52,50,2,1
IntegerColumnStream.java,86,86,2,1
IntegerReader.java,74,71,6,3
IntegerWriter.java,57,62,7,5
InternalUtil.java,8,0,4,4
Interval.java,545,0,5,4
InvalidInputException.java,81,61,15,7
InvalidObjectException.java,81,61,15,7
InvalidOperationException.java,81,61,15,7
InvalidPartitionException.java,81,61,15,7
InvalidTable.java,20,4,4,3
IpAddressListener.java,2,7,1,1
JDBCStatsAggregator.java,30,291,11,6
JDBCStatsPublisher.java,110,400,14,8
JDBCStatsSetupConstants.java,10,47,6,4
JDBCStatsUtils.java,27,221,3,2
JIRAService.java,743,251,10,6
JMXJsonServlet.java,412,0,1,1
JSONAlterPartitionMessage.java,127,15,4,4
JSONAlterTableMessage.java,102,0,4,4
JSONInsertMessage.java,217,18,5,4
JSONMessageDeserializer.java,43,0,3,3
JSONMessageFactory.java,153,131,13,9
JUnitReportParser.java,3,0,1,1
JarDelegator.java,23,20,6,5
JavaAllocator.java,34,34,2,1
JavaConstantBinaryObjectInspector.java,117,0,3,3
JavaConstantBooleanObjectInspector.java,117,0,3,3
JavaConstantByteObjectInspector.java,117,0,3,3
JavaConstantDateObjectInspector.java,123,0,3,3
JavaConstantDoubleObjectInspector.java,117,0,3,3
JavaConstantFloatObjectInspector.java,117,0,3,3
JavaConstantHiveCharObjectInspector.java,120,0,3,3
JavaConstantHiveDecimalObjectInspector.java,120,0,3,3
JavaConstantHiveVarcharObjectInspector.java,120,0,3,3
JavaConstantIntObjectInspector.java,117,0,3,3
JavaConstantLongObjectInspector.java,117,0,3,3
JavaConstantShortObjectInspector.java,117,0,3,3
JavaConstantStringObjectInspector.java,117,0,3,3
JavaConstantTimestampObjectInspector.java,123,0,3,3
JavaDataModel.java,401,494,8,6
JavaHiveIntervalDayTimeObjectInspector.java,171,0,3,3
JavaHiveIntervalYearMonthObjectInspector.java,171,0,3,3
JavaUtils.java,103,18,13,9
JdbcColumn.java,252,278,4,3
JdbcTable.java,0,58,1,1
JdbcUriParseException.java,45,0,1,1
Jetty20SShims.java,0,106,2,2
Jetty20Shims.java,0,56,1,1
Job.java,32,0,1,1
JobContext.java,91,7,11,6
JobContextImpl.java,135,23,11,6
JobHandle.java,156,0,3,3
JobHandleImpl.java,354,18,3,3
JobMetricsListener.java,210,92,7,7
JobState.java,12,9,5,5
JobStateTracker.java,39,36,3,3
JobSubmissionConstants.java,39,0,13,8
JobTrackerState.java,6,6,6,4
JoinCond.java,3,0,1,1
JoinCondDesc.java,79,3,8,6
JoinCondTypeCheckProcFactory.java,644,328,5,2
JoinDesc.java,247,98,22,11
JoinOperator.java,52,43,13,8
JoinReorder.java,77,6,5,4
JoinTypeCheckCtx.java,151,78,8,6
JoinUtil.java,458,16,11,6
JsonFileDump.java,2082,210,11,5
JsonMetaDataFormatter.java,11,11,7,5
JsonParser.java,93,0,3,3
JsonParserFactory.java,120,0,3,3
JsonSerDe.java,58,30,8,7
JvmPauseMonitor.java,1193,41,15,8
KeyValueContainer.java,748,76,10,7
KeyValueInputMerger.java,192,11,4,4
KeyValuesAdapter.java,235,0,5,5
KeyValuesFromKeyValue.java,450,0,5,5
KeyValuesFromKeyValues.java,240,0,5,5
KeyValuesInputMerger.java,214,10,7,5
KeyVerifyingStatsAggregator.java,12,13,3,2
KeyWrapperFactory.java,68,22,8,6
KilledTaskHandler.java,32,2,3,1
KryoMessageCodec.java,234,9,4,4
KryoSerializer.java,136,23,14,10
LBPartitionProcFactory.java,7,7,3,3
LLAPReaderImpl.java,57,57,2,2
LLAPRecordReaderImpl.java,112,112,7,2
LateralViewForwardDesc.java,9,3,3,3
LateralViewForwardOperator.java,42,5,5,4
LateralViewJoinDesc.java,12,6,3,3
LateralViewJoinOperator.java,30,16,5,4
LaunchMapper.java,1039,320,21,12
LauncherDelegator.java,79,6,8,7
LazyAccumuloMap.java,8,3,1,1
LazyAccumuloRow.java,58,39,4,3
LazyArray.java,10,13,1,1
LazyBinary.java,26,24,9,7
LazyBinaryArray.java,2,2,2,2
LazyBinaryColumnarSerDe.java,9,8,3,3
LazyBinaryDate.java,21,11,7,7
LazyBinaryDeserializeRead.java,2865,28,11,9
LazyBinaryFactory.java,18,0,3,3
LazyBinaryHiveDecimal.java,5,5,5,4
LazyBinaryHiveIntervalDayTime.java,174,6,5,5
LazyBinaryHiveIntervalYearMonth.java,168,6,5,5
LazyBinaryMap.java,6,6,2,2
LazyBinaryObject.java,4,0,1,1
LazyBinaryObjectInspectorFactory.java,60,12,3,3
LazyBinarySerDe.java,227,29,14,9
LazyBinarySerializeWrite.java,2263,23,14,10
LazyBinaryStruct.java,27,18,5,5
LazyBinaryTimestamp.java,6,6,2,2
LazyBinaryUnion.java,6,6,2,2
LazyBinaryUtils.java,59,32,8,7
LazyByte.java,16,0,4,4
LazyDate.java,6,6,2,2
LazyDioBinary.java,51,0,1,1
