Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
IndexAlreadyExistsException.java,4,4,2,2
IndexMetadataChangeTask.java,2,2,1,1
IndexPredicateAnalyzer.java,69,37,3,3
IndexSearchCondition.java,23,10,1,1
IndexUpdater.java,2,0,2,2
IndexUtils.java,4,0,2,2
Initiator.java,97,34,14,6
InjectableDummyAuthenticator.java,10,5,3,3
InnerStruct.java,6,6,2,2
InsertEventRequestData.java,84,84,7,5
IntString.java,8,8,2,2
IntegerColumnStatistics.java,104,100,4,2
IntegerReader.java,232,203,13,6
IntegerWriter.java,94,94,4,2
IntervalDayTimeColumnVector.java,1044,0,3,3
IntervalDayTimeUtils.java,231,0,3,3
InvalidInputException.java,4,4,2,2
InvalidObjectException.java,4,4,2,2
InvalidOperationException.java,4,4,2,2
InvalidPartitionException.java,4,4,2,2
IpAddressListener.java,2,2,2,2
JavaDataModel.java,693,681,5,3
JavaDataModelTest.java,76,0,2,2
JavaHiveCharObjectInspector.java,26,4,2,2
JavaHiveVarcharObjectInspector.java,26,4,2,2
JavaUtils.java,5,0,1,1
JdbcColumn.java,33,27,7,2
JobDebugger.java,24,12,2,2
JobTrackerState.java,137,182,9,7
JoinCondDesc.java,44,1,1,1
JoinCondTypeCheckProcFactory.java,2,2,1,1
JoinDesc.java,21,3,1,1
JoinOperator.java,10,0,1,1
JoinReorder.java,2,2,2,2
JoinTypeCheckCtx.java,2,2,2,2
JsonFileDump.java,460,413,8,4
JsonMetaDataFormatter.java,9,1,1,1
KerberosSaslHelper.java,8,7,3,1
KeyValueContainer.java,44,39,5,4
KilledTaskHandler.java,2,1,1,1
KryoSerializer.java,38,18,2,2
LateralViewForwardOperator.java,12,8,3,3
LateralViewJoinDesc.java,6,1,1,1
LateralViewJoinOperator.java,12,6,3,3
LazyBinaryDeserializeRead.java,385,1505,3,2
LazyBinarySerializeWrite.java,0,36,1,1
LazyHBaseRow.java,4,0,1,1
LazySerDeParameters.java,4,6,3,3
LazySimpleDeserializeRead.java,297,1138,3,3
LazySimpleSerializeWrite.java,0,20,1,1
LazyUtils.java,2,2,2,2
LdapAuthenticationProviderImpl.java,595,515,10,5
LimitDesc.java,38,0,2,2
LimitOperator.java,22,8,5,5
LimitPushdownOptimizer.java,87,81,5,4
ListBucketingPruner.java,2,2,2,2
ListSinkOperator.java,36,18,5,4
LlapAwareSplit.java,27,0,1,1
LlapBaseInputFormat.java,640,172,9,1
LlapBaseRecordReader.java,438,217,5,1
LlapConfiguration.java,2,178,2,2
LlapContainerLauncher.java,43,43,2,1
LlapDaemon.java,477,203,47,7
LlapDaemonCacheInfo.java,12,10,4,2
LlapDaemonCacheMetrics.java,80,76,8,4
LlapDaemonConfiguration.java,77,2,5,3
LlapDaemonExecutorInfo.java,46,12,4,2
LlapDaemonExecutorMetrics.java,336,66,6,2
LlapDaemonIOInfo.java,106,8,4,2
LlapDaemonIOMetrics.java,292,70,4,2
LlapDaemonPolicyProvider.java,80,4,3,3
LlapDaemonProtocolBlockingPB.java,12,28,3,3
LlapDaemonProtocolClientImpl.java,0,127,3,3
LlapDaemonProtocolClientProxy.java,509,509,2,2
LlapDaemonProtocolProtos.java,27428,21002,13,5
LlapDaemonProtocolServerImpl.java,259,315,5,4
LlapDaemonQueueInfo.java,0,100,2,2
LlapDaemonQueueMetrics.java,4,236,4,2
LlapDataBuffer.java,18,18,3,3
LlapDataOutputBuffer.java,165,165,2,2
LlapDecider.java,196,147,15,5
LlapDump.java,410,195,9,3
LlapFixedRegistryImpl.java,131,39,13,6
LlapIOCounters.java,74,0,2,2
LlapInputFormat.java,1443,1380,27,8
LlapInputSplit.java,517,386,12,4
LlapIoImpl.java,119,105,11,4
LlapIoProxy.java,0,156,2,2
LlapItUtils.java,182,2,3,1
LlapManagementProtocolBlockingPB.java,48,24,3,3
LlapManagementProtocolClientImpl.java,247,84,5,3
LlapManagementProtocolPB.java,26,0,1,1
LlapMetricsSystem.java,114,114,4,2
LlapNodeId.java,86,86,2,1
LlapOptionsProcessor.java,255,70,14,4
LlapOutputFormat.java,60,0,1,1
LlapOutputFormatService.java,345,123,6,3
LlapProtocolBlockingPB.java,30,0,1,1
LlapProtocolClientImpl.java,125,0,1,1
LlapProtocolClientProxy.java,523,6,5,3
LlapProtocolServerImpl.java,468,84,11,3
LlapProxy.java,228,37,6,4
LlapRecordReader.java,208,208,4,2
LlapRecordWriter.java,57,5,2,1
LlapRegistryService.java,92,12,8,5
LlapRowInputFormat.java,90,36,5,1
LlapRowRecordReader.java,343,170,4,1
LlapSecurityHelper.java,359,195,9,5
LlapServerSecurityInfo.java,161,5,3,3
LlapServiceDriver.java,626,207,33,5
LlapServlet.java,230,0,2,2
LlapSigner.java,41,0,1,1
LlapSignerImpl.java,60,0,1,1
LlapStatusOptionsProcessor.java,356,10,4,2
LlapStatusServiceDriver.java,1774,44,6,3
LlapStorageHandler.java,34,0,1,1
LlapTaskCommunicator.java,1197,915,21,6
LlapTaskReporter.java,107,31,5,3
LlapTaskSchedulerInfo.java,118,0,2,2
LlapTaskSchedulerMetrics.java,400,6,4,2
LlapTaskSchedulerService.java,2821,1858,16,5
LlapTaskUmbilicalExternalClient.java,894,481,12,3
LlapTaskUmbilicalProtocol.java,48,42,4,3
LlapTaskUmbilicalServer.java,130,57,4,2
LlapTezUtils.java,29,0,1,1
LlapTokenChecker.java,300,12,4,2
LlapTokenClient.java,148,0,1,1
LlapTokenClientFactory.java,160,160,2,1
LlapTokenIdentifier.java,332,111,11,4
LlapTokenLocalClient.java,65,6,2,1
LlapTokenProvider.java,83,56,7,4
LlapTokenSelector.java,159,53,4,3
LlapUmbilicalPolicyProvider.java,126,42,4,3
LlapUtil.java,104,0,4,3
LlapWebApp.java,0,58,2,2
LlapWebServices.java,472,70,12,5
LlapYarnRegistryImpl.java,121,922,7,6
LlapZookeeperRegistryImpl.java,1594,72,20,6
LoadFileDesc.java,0,6,2,2
LoadMultiFilesDesc.java,0,6,2,2
LoadSemanticAnalyzer.java,6,4,2,2
LoadTableDesc.java,1,1,1,1
LocalCache.java,224,0,2,2
LocalCommand.java,72,26,4,3
LocalMapJoinProcFactory.java,3,2,1,1
LocalSparkJobMonitor.java,2,2,2,2
LocalSparkJobStatus.java,19,80,2,2
Lock.java,5,2,1,1
LockComponent.java,234,8,3,3
LockComponentBuilder.java,10,0,1,1
LockLevel.java,2,2,2,2
LockRequest.java,191,82,7,6
LockRequestBuilder.java,9,0,1,1
LockResponse.java,6,6,2,2
LockState.java,2,2,2,2
LockType.java,2,2,2,2
LogDivertAppender.java,1,0,1,1
LogLevels.java,0,159,3,3
LogUtils.java,64,6,2,2
LoggingFutureCallback.java,88,0,2,2
LongColEqualLongColumn.java,2,2,1,1
LongColEqualLongScalar.java,2,2,2,2
LongColGreaterEqualLongColumn.java,2,2,1,1
LongColGreaterEqualLongScalar.java,2,2,2,2
LongColGreaterLongColumn.java,2,2,1,1
LongColGreaterLongScalar.java,2,2,2,2
LongColLessEqualLongColumn.java,2,2,1,1
LongColLessEqualLongScalar.java,2,2,2,2
LongColLessLongColumn.java,2,2,1,1
LongColLessLongScalar.java,2,2,2,2
LongColNotEqualLongColumn.java,2,2,1,1
LongColNotEqualLongScalar.java,2,2,2,2
LongColumnStatsAggregator.java,886,41,4,3
LongColumnStatsData.java,122,16,3,3
LongColumnStatsMerger.java,48,0,1,1
LongColumnVector.java,2,2,2,2
LongScalarEqualLongColumn.java,2,2,2,2
LongScalarGreaterEqualLongColumn.java,2,2,2,2
LongScalarGreaterLongColumn.java,2,2,2,2
LongScalarLessEqualLongColumn.java,2,2,2,2
LongScalarLessLongColumn.java,2,2,2,2
LongScalarNotEqualLongColumn.java,2,2,2,2
LowLevelCache.java,4,18,3,2
LowLevelCacheImpl.java,83,86,6,4
LowLevelCacheMemoryManager.java,79,43,7,5
LowLevelFifoCachePolicy.java,3,9,3,3
LowLevelLrfuCachePolicy.java,99,50,8,4
MChangeVersion.java,48,48,2,1
MConstraint.java,344,12,4,3
MOrder.java,22,22,3,2
MacroSemanticAnalyzer.java,10,14,2,2
Main.java,42,2,2,2
MapJoinBytesTableContainer.java,72,22,3,3
MapJoinDesc.java,11,3,1,1
MapJoinFactory.java,10,10,2,2
MapJoinKey.java,16,14,3,3
MapJoinOperator.java,68,9,8,6
MapJoinProcessor.java,10,6,3,3
MapJoinTableContainer.java,4,2,1,1
MapJoinTableContainerSerDe.java,57,41,2,2
MapOperator.java,24,185,7,4
MapRecordProcessor.java,50,42,9,7
MapRecordSource.java,6,6,2,2
MapRedTask.java,23,23,10,6
MapReduceCompiler.java,4,2,2,2
MapWork.java,67,24,10,6
MapredLocalTask.java,95,41,14,10
MapredParquetInputFormat.java,2,2,2,2
MapredWork.java,6,1,1,1
MaskAndFilterInfo.java,77,1,3,2
MegaStruct.java,16,16,2,2
MemoryManager.java,436,434,6,4
MergeFileRecordProcessor.java,1,2,1,1
MergeFileTask.java,13,10,5,5
MergeJoinWork.java,5,0,1,1
Meta.java,56,14,2,2
MetaDataFormatUtils.java,81,2,3,3
MetaDataFormatter.java,5,1,1,1
MetaException.java,4,4,2,2
MetaStoreDirectSql.java,670,232,15,9
MetaStoreSchemaInfo.java,4,4,2,2
MetaStoreUtils.java,205,92,12,7
MetadataOnlyOptimizer.java,4,2,2,2
MetadataOperation.java,21,10,6,5
MetadataPpdResult.java,4,4,2,2
MetadataReader.java,72,140,8,4
MetadataReaderFactory.java,24,24,4,3
MetadataReaderImpl.java,265,511,9,5
MetadataReaderProperties.java,192,192,4,3
MetadataStore.java,52,0,1,1
MetadataTypedColumnsetSerDe.java,2,2,2,2
Metastore.java,22,22,2,2
MetastoreExternalCachesByConf.java,164,0,2,2
MetricsCollection.java,1,1,1,1
MetricsConstant.java,32,9,8,6
MetricsReporting.java,4,2,2,2
MetricsTestUtils.java,34,19,6,4
MetricsUtils.java,86,88,6,2
MiniHS2.java,286,66,12,6
MiniHiveKdc.java,104,18,4,3
MiniLlapCluster.java,224,117,13,5
MiniStruct.java,4,4,2,2
MockPartitionExpressionForMetastore.java,7,2,1,1
MockUtils.java,9,1,1,1
MonotonicClock.java,48,0,2,2
MoveTask.java,116,97,14,8
MultiDelimitSerDe.java,54,15,3,3
MultiValuedColumnVector.java,2,2,2,2
Murmur3.java,670,670,4,2
MuxOperator.java,16,10,3,3
MyEnum.java,2,2,2,2
MyTestClass.java,88,3,3,1
MyTestClassBigger.java,2,1,1,1
MyTestClassSmaller.java,2,1,1,1
MyTestPrimitiveClass.java,2,19,1,1
NoOpFetchFormatter.java,96,0,2,2
NoSuchLockException.java,4,4,2,2
NoSuchObjectException.java,4,4,2,2
NoSuchTxnException.java,4,4,2,2
NodeType.java,2,2,2,2
NonBlockingOpDeDupProc.java,4,5,3,3
NoopCache.java,0,66,2,2
NotificationEvent.java,8,8,2,2
NotificationEventRequest.java,8,8,2,2
NotificationEventResponse.java,94,94,7,5
NullRowsInputFormat.java,95,39,3,3
NullScanFileSystem.java,146,0,3,3
NullScanTaskDispatcher.java,9,6,1,1
NullUtil.java,108,1,4,3
NumDistinctValueEstimator.java,377,2,2,2
ObjectCacheFactory.java,6,6,2,2
ObjectContainer.java,81,71,5,5
ObjectInspectorUtils.java,69,5,2,2
ObjectStore.java,1567,371,33,14
OneNullRowInputFormat.java,16,5,1,1
Op.java,218,88,1,1
OpProcFactory.java,91,22,3,2
OpTraitsRulesProcFactory.java,7,6,1,1
OpenTxnRequest.java,120,7,3,3
OpenTxnsResponse.java,52,52,5,4
Operation.java,190,87,19,6
Operation2Privilege.java,10,1,5,4
OperationHandle.java,6,6,3,1
OperationLog.java,38,18,6,4
OperationManager.java,214,100,10,6
OperationState.java,15,5,5,2
OperationStatus.java,46,10,4,4
OperationType.java,3,3,3,1
Operator.java,122,84,12,10
OperatorFactory.java,152,135,1,1
OperatorType.java,2,2,2,2
OperatorUtils.java,121,22,6,4
Optimizer.java,56,38,12,8
OptionsProcessor.java,2,14,1,1
OrcAcidUtils.java,85,0,1,1
OrcBatchKey.java,26,14,2,2
OrcCacheKey.java,0,116,2,2
OrcColumnVectorProducer.java,28,39,9,4
OrcConf.java,384,382,5,3
OrcEncodedDataConsumer.java,201,115,13,6
OrcEncodedDataReader.java,501,670,22,6
OrcFile.java,1325,592,13,6
OrcFileEstimateErrors.java,242,0,2,2
OrcFileFormatProxy.java,94,8,3,2
OrcFileGenerator.java,2,2,2,2
OrcFileKeyWrapper.java,4,0,2,2
OrcFileMergeOperator.java,37,21,8,6
OrcFileMetadata.java,70,82,5,4
OrcFileMetadataHandler.java,34,20,3,2
OrcFileStripeMergeRecordReader.java,6,2,2,2
OrcFileValueWrapper.java,4,0,2,2
OrcIndex.java,86,0,2,2
OrcInputFormat.java,1497,1011,24,7
OrcMetadataCache.java,170,54,6,2
OrcNewInputFormat.java,28,6,4,4
OrcNewSplit.java,2,0,2,2
OrcOutputFormat.java,20,24,4,4
OrcProto.java,38598,38552,7,5
OrcRawRecordMerger.java,42,61,13,6
OrcRecordUpdater.java,38,77,3,3
OrcSerde.java,2,0,2,2
OrcSplit.java,84,40,6,5
OrcStripeMetadata.java,66,76,6,4
OrcStruct.java,2,0,2,2
OrcUnion.java,2,0,2,2
OrcUtils.java,1210,1408,10,4
Order.java,112,112,4,3
OrderExpressionDef.java,24,2,2,2
OutStream.java,580,574,6,3
PTFDesc.java,16,28,2,2
PTFDeserializer.java,8,2,2,2
PTFExpressionDef.java,2,12,4,4
PTFInvocationSpec.java,63,3,3,3
PTFOperator.java,12,6,3,3
PTFQueryInputDef.java,3,3,1,1
PTFTranslator.java,37,22,4,2
PTFUtils.java,1,361,3,2
PTest.java,1,0,1,1
Package.java,6,0,2,2
PamAuthenticationProviderImpl.java,16,10,6,4
ParquetHiveArrayInspector.java,4,4,2,2
ParquetHiveSerDe.java,3,30,3,3
ParquetRecordWriterWrapper.java,4,4,2,2
ParseContext.java,166,18,14,10
ParseDriver.java,34,5,2,2
ParseUtils.java,8,8,2,2
PartialScanTask.java,18,17,5,5
Partition.java,9,10,3,3
PartitionColumnsSeparator.java,2,2,2,2
PartitionConditionRemover.java,2,2,2,2
PartitionDesc.java,23,4,2,2
PartitionEventType.java,2,2,2,2
PartitionExpressionForMetastore.java,36,42,4,4
PartitionExpressionProxy.java,20,16,1,1
PartitionIterable.java,2,2,2,2
PartitionListComposingSpec.java,4,4,2,2
PartitionPruner.java,9,7,3,3
PartitionSpec.java,4,4,2,2
PartitionSpecWithSharedSD.java,4,4,2,2
PartitionWithoutSD.java,8,8,2,2
PartitionedTableFunctionDef.java,22,6,3,3
PartitionsByExprRequest.java,6,6,2,2
PartitionsByExprResult.java,60,60,5,4
PartitionsStatsRequest.java,100,100,5,4
PartitionsStatsResult.java,118,118,5,4
PcrExprProcFactory.java,235,152,6,5
PerfLogger.java,161,84,9,5
PisaTimestamp.java,609,1827,4,3
PlainSaslHelper.java,6,5,4,2
PlainSaslServer.java,2,1,3,1
PlanModifierForASTConv.java,15,1,2,2
PlanUtils.java,85,58,12,9
PointLookupOptimizer.java,2,2,2,2
Pool.java,2,0,2,2
PositionProvider.java,52,52,4,2
PositionRecorder.java,50,50,4,2
PositionedOutputStream.java,78,76,4,2
PostExecOrcFileDump.java,3,3,2,2
PostExecutePrinter.java,12,12,2,2
PreExecutePrinter.java,16,12,2,2
PredicateLeaf.java,0,2,2,2
PredicatePushDown.java,4,4,3,3
PredicateTransitivePropagate.java,4,4,3,3
PrepPhase.java,3,1,4,3
PrimaryKeyInfo.java,107,0,1,1
PrimaryKeysRequest.java,980,0,2,2
PrimaryKeysResponse.java,886,0,2,2
PrimitiveObjectInspectorConverter.java,8,8,2,2
PrimitiveObjectInspectorUtils.java,4,3,1,1
PrincipalPrivilegeSet.java,4,4,2,2
PrincipalType.java,2,2,2,2
PrivilegeBag.java,4,4,2,2
PrivilegeGrantInfo.java,8,8,2,2
PrivilegesTestBase.java,6,4,2,2
ProcessAnalyzeTable.java,4,3,3,3
ProjectionPusher.java,65,28,3,3
PropValueUnion.java,2,2,2,2
ProxyFileSystem.java,12,3,3,3
ProxyLocalFileSystem.java,36,0,1,1
PushdownTuple.java,1,1,1,1
PutFileMetadataRequest.java,294,172,9,6
PutFileMetadataResult.java,4,4,2,2
QB.java,66,4,5,3
QBParseInfo.java,42,18,3,3
QBSubQuery.java,2,1,1,1
QFileTestBatch.java,10,2,1,1
QTestUtil.java,675,623,21,9
Query.java,8,8,2,2
QueryContext.java,157,79,4,4
QueryDisplay.java,474,116,8,4
QueryFailedHandler.java,3,1,1,1
QueryFileCleaner.java,4,194,3,2
QueryFragmentCounters.java,60,70,2,2
QueryFragmentInfo.java,27,32,3,3
QueryIdentifier.java,63,0,1,1
QueryInfo.java,90,45,5,3
QueryPlan.java,42,43,7,5
QueryPlanTreeTransformation.java,9,3,1,1
QueryProfileServlet.java,58,1,2,2
QueryState.java,228,0,2,2
QueryTracker.java,406,190,11,5
RCFileMergeOperator.java,11,0,1,1
RandomRowObjectSource.java,425,407,3,1
RandomTypeUtil.java,347,9,5,3
RawStore.java,85,7,13,7
RawStoreProxy.java,18,38,2,2
Reader.java,803,681,16,5
ReaderImpl.java,1145,797,25,7
RecordProcessor.java,13,2,1,1
RecordReader.java,156,100,10,4
RecordReaderImpl.java,2572,1761,19,8
RecordReaderUtils.java,842,634,8,4
RedBlackTree.java,622,618,4,2
ReduceRecordProcessor.java,7,9,3,3
ReduceRecordSource.java,4,4,2,2
ReduceSinkDeDuplication.java,205,58,8,6
ReduceSinkDesc.java,51,8,3,3
ReduceSinkMapJoinProc.java,52,54,6,5
ReduceSinkOperator.java,42,31,9,7
ReduceWork.java,7,0,2,2
RedundantDynamicPruningConditionsRemoval.java,229,0,1,1
Registry.java,547,233,9,4
RelOptHiveTable.java,28,22,5,4
RemoteDriver.java,32,16,1,1
RemoteHiveSparkClient.java,37,17,6,6
RemoteSparkJobMonitor.java,23,2,3,2
RemoteSparkJobStatus.java,24,33,2,2
ReplicationSpec.java,4,2,2,2
RequestPartsSpec.java,104,104,5,4
ResourceDownloader.java,136,0,1,1
ResourceType.java,2,2,2,2
ResourceUri.java,4,4,2,2
RetryingHMSHandler.java,18,6,2,2
RetryingMetaStoreClient.java,43,42,4,3
RetryingThriftCLIServiceClient.java,167,90,9,4
RewriteGBUsingIndex.java,22,28,5,5
RewriteParseContextGenerator.java,10,8,3,3
RewriteQueryUsingAggregateIndexCtx.java,14,18,6,5
RexNodeConverter.java,127,26,4,3
Role.java,6,6,2,2
RolePrincipalGrant.java,8,8,2,2
Row.java,170,4,3,2
RowBasedSet.java,16,16,4,2
RowContainer.java,57,45,3,3
RowResolver.java,14,21,2,2
RowSet.java,3,3,3,1
RowSetFactory.java,29,23,5,2
RpcConfiguration.java,19,38,1,1
RunLengthByteReader.java,432,384,10,4
RunLengthByteWriter.java,212,212,4,2
RunLengthIntegerReader.java,430,398,12,6
RunLengthIntegerReaderV2.java,902,874,12,6
RunLengthIntegerWriter.java,286,286,4,2
RunLengthIntegerWriterV2.java,1683,1684,5,3
SMBMapJoinOperator.java,10,1,2,2
SQLForeignKey.java,3430,0,2,2
SQLOperation.java,434,184,17,7
SQLOperationDisplay.java,119,2,5,3
SQLOperationDisplayCache.java,39,0,1,1
SQLOperationInfo.java,48,48,2,1
SQLPrimaryKey.java,2206,0,2,2
SQLStdHiveAuthorizationValidator.java,71,58,8,4
SQLStdHiveAuthorizationValidatorForTest.java,115,43,5,3
SamplePruner.java,2,2,2,2
SampleTezSessionState.java,5,3,1,1
SamplingOptimizer.java,5,0,1,1
Scheduler.java,12,3,3,3
Schema.java,80,4,3,3
SchemaEvolution.java,938,928,12,4
SchemaToTypeInfo.java,3,1,1,1
ScriptOperator.java,50,44,4,3
SearchArgumentImpl.java,32,17,4,4
SecretManager.java,597,198,13,3
SecureCmdDoAs.java,19,1,1,1
SecureProxySupport.java,100,40,4,4
Select.java,52,22,4,2
SelectDesc.java,6,1,1,1
SelectOperator.java,12,6,3,3
SelectStringColLikeStringScalar.java,179,0,1,1
SemanticAnalyzer.java,1805,694,69,19
SemanticAnalyzerFactory.java,68,60,9,7
SeparatedValuesOutputFormat.java,2,2,2,2
SerDeInfo.java,4,4,2,2
SerDeUtils.java,4,2,2,2
SerializationUtilities.java,1439,285,8,5
SerializationUtils.java,2642,2602,6,4
SerializeFilter.java,14,34,2,2
SerializeWrite.java,0,3,1,1
ServerUtils.java,41,0,3,3
ServiceInstance.java,33,0,5,4
ServiceInstanceSet.java,20,14,5,3
ServiceInstanceStateChangeListener.java,84,0,2,2
ServiceOperations.java,3,3,3,1
ServiceRegistry.java,42,20,4,3
SessionHandle.java,10,7,4,2
SessionHiveMetaStoreClient.java,28,18,3,2
SessionManager.java,57,27,6,4
SessionPropertiesListener.java,10,8,2,2
SessionState.java,287,271,27,11
SessionStateConfigUserAuthenticator.java,10,5,3,3
SessionStateUserAuthenticator.java,10,5,3,3
SetIntString.java,4,4,2,2
SetPartitionsStatsRequest.java,112,5,3,3
SettableUncompressedStream.java,90,90,5,3
ShapeDetails.java,0,8,2,2
ShimLoader.java,14,6,2,2
ShowCompactRequest.java,4,4,2,2
ShowCompactResponse.java,94,94,7,5
ShowCompactResponseElement.java,423,10,3,3
ShowLocksDesc.java,4,4,2,2
ShowLocksRequest.java,432,5,3,3
ShowLocksResponse.java,76,76,6,5
ShowLocksResponseElement.java,520,16,3,3
ShuffleHandler.java,50,24,4,4
ShutdownHookManager.java,4,1,1,1
Signal.java,2,2,2,2
SigningSecretManager.java,26,0,1,1
SimpleAllocator.java,116,0,1,1
SimpleBufferManager.java,87,15,4,4
SimpleFetchAggregation.java,4,3,3,3
SimpleFetchOptimizer.java,84,87,8,6
SimplePredicatePushDown.java,110,0,1,1
SizeBasedBigTableSelectorForAutoSMJ.java,2,2,2,2
SkewJoinOptimizer.java,11,13,4,4
SkewedInfo.java,4,4,2,2
SnappyCodec.java,216,218,4,2
SortByShuffler.java,8,1,1,1
SortMergeJoinTaskDispatcher.java,6,4,2,2
SortedDynPartitionOptimizer.java,359,166,12,7
SortedMergeBucketMapJoinOptimizer.java,2,2,2,2
SourceStateTracker.java,306,308,6,1
SparkClientImpl.java,44,9,3,3
SparkClientUtilities.java,7,2,1,1
SparkCompiler.java,2,8,3,3
SparkHashTableSinkOperator.java,35,15,6,5
SparkJobStatus.java,2,0,1,1
SparkJobUtils.java,73,0,2,2
SparkMapJoinResolver.java,3,1,1,1
SparkMapRecordHandler.java,8,4,3,3
SparkPartitionPruningSinkOperator.java,28,14,3,3
SparkPlanGenerator.java,2,2,1,1
SparkProcessAnalyzeTable.java,4,3,3,3
SparkReduceRecordHandler.java,6,0,3,3
SparkReduceSinkMapJoinProc.java,30,23,3,3
SparkSession.java,8,0,1,1
SparkSessionImpl.java,39,0,1,1
SparkSortMergeJoinFactory.java,0,12,2,2
SparkTask.java,21,155,7,6
SparkUtilities.java,12,3,3,2
SpecialCases.java,2,2,2,2
SplitGrouper.java,16,13,2,2
SplitOpTreeForDPP.java,10,6,3,2
SplitSparkWorkResolver.java,4,4,2,2
SqlFunctionConverter.java,73,32,7,4
StackServlet.java,103,0,1,1
Stage.java,30,28,3,3
StageType.java,2,2,2,2
StartMiniHS2Cluster.java,89,2,4,3
StatObjectConverter.java,3,3,3,3
StaticPermanentFunctionChecker.java,140,0,2,2
Statistics.java,16,1,1,1
StatsCache.java,26,41,4,3
StatsNoJobTask.java,66,44,7,5
StatsOptimizer.java,209,61,11,7
StatsRulesProcFactory.java,735,41,12,7
StatsSetupConst.java,228,20,4,2
StatsTask.java,83,53,6,3
StatsUtils.java,104,30,7,5
StatsWork.java,4,0,1,1
Stmt.java,518,124,4,2
StorageBasedMetastoreTestBase.java,1,1,1,1
StorageDescriptor.java,10,10,2,2
StreamName.java,194,190,4,2
StreamPrinter.java,40,32,4,3
StreamUtils.java,10,14,5,4
StreamingAssert.java,6,2,1,1
StreamingIntegrationTester.java,13,13,3,3
StreamingTestUtils.java,14,4,2,2
StringColumnStatistics.java,86,82,4,2
StringColumnStatsAggregator.java,229,38,4,3
StringColumnStatsData.java,123,13,3,3
StringColumnStatsMerger.java,49,0,1,1
StringExpr.java,354,354,2,1
StringRedBlackTree.java,420,414,4,2
StringableMap.java,80,0,1,1
StripeInformation.java,118,118,4,2
StripeStatistics.java,88,84,4,2
SubQueryUtils.java,17,8,1,1
SubmitWorkInfo.java,224,105,5,2
SymbolicInputFormat.java,5,2,1,1
SyntheticFileId.java,200,0,2,2
SyntheticJoinPredicate.java,7,5,4,4
TArrayTypeEntry.java,1167,1167,8,3
TBinaryColumn.java,1650,1650,8,3
TBoolColumn.java,1648,1648,8,3
TBoolValue.java,1176,1176,8,3
TByteColumn.java,1648,1648,8,3
TByteValue.java,1176,1176,8,3
TCLIService.cpp,23677,22145,10,5
TCLIService.java,52702,49270,10,5
TCLIServiceConstants.java,320,320,8,3
TCLIService_constants.cpp,218,218,8,3
TCLIService_server.skeleton.cpp,422,402,8,3
TCLIService_types.cpp,31013,29549,17,7
TCTLSeparatedProtocol.java,22,28,2,2
TCancelDelegationTokenReq.java,1489,1489,8,3
TCancelDelegationTokenResp.java,1186,1186,8,3
TCancelOperationReq.java,1186,1186,8,3
TCancelOperationResp.java,1186,1186,8,3
TCloseOperationReq.java,1186,1186,8,3
TCloseOperationResp.java,1186,1186,8,3
TCloseSessionReq.java,1186,1186,8,3
TCloseSessionResp.java,1186,1186,8,3
TColumn.java,2210,2210,8,3
TColumnDesc.java,2118,2118,8,3
TColumnValue.java,2027,2027,8,3
TDoubleColumn.java,1648,1648,8,3
TDoubleValue.java,1176,1176,8,3
TExecuteStatementReq.java,2502,2300,10,4
TExecuteStatementResp.java,1531,1531,8,3
TFetchOrientation.java,173,173,8,3
TFetchResultsReq.java,2150,2150,8,3
TFetchResultsResp.java,1842,1842,8,3
TGetCatalogsReq.java,1186,1186,8,3
TGetCatalogsResp.java,1531,1531,8,3
TGetColumnsReq.java,2470,2470,8,3
TGetColumnsResp.java,1531,1531,8,3
TGetCrossReferenceReq.java,2068,0,2,2
TGetCrossReferenceResp.java,1018,0,2,2
TGetDelegationTokenReq.java,1792,1792,8,3
TGetDelegationTokenResp.java,1516,1516,8,3
TGetFunctionsReq.java,2137,2137,8,3
TGetFunctionsResp.java,1531,1531,8,3
TGetInfoReq.java,1525,1525,8,3
TGetInfoResp.java,1495,1495,8,3
TGetInfoType.java,542,542,8,3
TGetInfoValue.java,1793,1793,8,3
TGetOperationStatusReq.java,1186,1186,8,3
TGetOperationStatusResp.java,3222,2614,12,6
TGetPrimaryKeysReq.java,1432,0,2,2
TGetPrimaryKeysResp.java,1018,0,2,2
TGetResultSetMetadataReq.java,1186,1186,8,3
TGetResultSetMetadataResp.java,1531,1531,8,3
TGetSchemasReq.java,1834,1834,8,3
TGetSchemasResp.java,1531,1531,8,3
TGetTableTypesReq.java,1186,1186,8,3
TGetTableTypesResp.java,1531,1531,8,3
TGetTablesReq.java,2617,2617,8,3
TGetTablesResp.java,1531,1531,8,3
TGetTypeInfoReq.java,1186,1186,8,3
TGetTypeInfoResp.java,1531,1531,8,3
THandleIdentifier.java,1528,1528,8,3
TI16Column.java,1648,1648,8,3
TI16Value.java,1176,1176,8,3
TI32Column.java,1648,1648,8,3
TI32Value.java,1176,1176,8,3
TI64Column.java,1648,1648,8,3
TI64Value.java,1176,1176,8,3
TMapTypeEntry.java,1454,1454,8,3
TOpenSessionReq.java,2338,2338,8,3
TOpenSessionResp.java,2353,2353,8,3
TOperationHandle.java,2135,2135,8,3
TOperationState.java,199,193,10,4
TOperationType.java,200,200,8,3
TPrimitiveTypeEntry.java,1552,1552,8,3
TProtocolVersion.java,191,191,8,3
