Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
HivePointLookupOptimizerRule.java,14,17,1,1
HivePreFilteringRule.java,16,16,2,1
HivePreparedStatement.java,85,76,3,3
HiveProject.java,10,8,2,2
HiveProjectMergeRule.java,43,3,1,1
HiveProjectOverIntersectRemoveRule.java,67,0,1,1
HiveProjectSortTransposeRule.java,5,0,1,1
HiveQueryResultSet.java,4,8,2,2
HiveReduceExpressionsRule.java,103,828,3,2
HiveReduceExpressionsWithStatsRule.java,332,3,2,1
HiveReduceFunction.java,8,8,3,2
HiveReduceFunctionResultList.java,17,9,2,1
HiveRelBuilder.java,111,1,2,1
HiveRelColumnsAlignment.java,262,0,1,1
HiveRelDecorrelator.java,3432,311,5,1
HiveRelFactories.java,16,7,3,3
HiveRelFieldTrimmer.java,117,198,2,2
HiveRelMdCollation.java,9,1,1,1
HiveRelMdCost.java,9,1,1,1
HiveRelMdDistinctRowCount.java,2,1,1,1
HiveRelMdDistribution.java,8,2,1,1
HiveRelMdPredicates.java,593,16,4,1
HiveRelMdSelectivity.java,29,16,2,2
HiveRelMdSize.java,32,6,2,2
HiveRelMdUniqueKeys.java,64,8,1,1
HiveRelOptUtil.java,4,4,1,1
HiveRelShuttle.java,40,0,1,1
HiveRelShuttleImpl.java,145,0,1,1
HiveResultSetMetaData.java,10,9,1,1
HiveRexExecutorImpl.java,5,5,1,1
HiveRexUtil.java,325,840,8,1
HiveSchemaConverter.java,7,3,1,1
HiveSchemaHelper.java,6,6,1,1
HiveSchemaTool.java,1057,404,18,8
HiveSemiJoin.java,0,8,1,1
HiveSemiJoinRule.java,134,1,2,2
HiveServer2.java,84,19,11,8
HiveSession.java,12,1,2,2
HiveSessionImpl.java,164,75,13,10
HiveSessionImplwithUGI.java,2,6,2,2
HiveSiteHS2ConnectionFileParser.java,172,0,1,1
HiveSortLimit.java,10,0,1,1
HiveSortLimitPullUpConstantsRule.java,14,6,3,2
HiveSortProjectTransposeRule.java,5,0,1,1
HiveSparkClientFactory.java,61,22,6,5
HiveSplitGenerator.java,0,4,1,1
HiveSqlCountAggFunction.java,1,1,1,1
HiveSqlMinMaxAggFunction.java,1,1,1,1
HiveSqlSumAggFunction.java,1,1,1,1
HiveStatement.java,73,27,6,4
HiveStatementTest.java,12,2,1,1
HiveStorageHandler.java,3,3,1,1
HiveStoragePredicateHandler.java,2,2,1,1
HiveStringUtils.java,118,3,6,3
HiveStructConverter.java,28,1,1,1
HiveSubQRemoveRelBuilder.java,1687,7,3,1
HiveSubQueryRemoveRule.java,499,39,7,1
HiveTableFunctionScan.java,77,0,1,1
HiveTableScan.java,1,7,2,2
HiveTxnManager.java,22,5,3,3
HiveTxnManagerImpl.java,8,0,1,1
HiveTypeSystemImpl.java,36,3,1,1
HiveUnionPullUpConstantsRule.java,25,10,2,1
HiveUtils.java,36,23,3,2
HiveV1Authorizer.java,3,3,1,1
HiveVarcharWritable.java,2,1,1,1
HiveVersionAnnotation.java,2,2,1,1
HiveVersionInfo.java,3,3,1,1
HookContext.java,49,16,3,2
HostAffinitySplitLocationProvider.java,72,34,2,1
HostExecutor.java,55,51,13,2
HouseKeeperServiceBase.java,1,1,1,1
HttpServer.java,27,5,5,5
HybridHashTableContainer.java,68,27,6,3
ICLIService.java,1,1,1,1
IExtrapolatePartStatus.java,1,0,1,1
IMetaStoreClient.java,64,13,9,6
IOPrepareCache.java,6,5,1,1
IdentityExpression.java,15,10,5,1
IfExprDoubleColumnDoubleColumn.java,15,10,5,1
IfExprIntervalDayTimeColumnColumn.java,15,10,5,1
IfExprIntervalDayTimeColumnScalar.java,15,10,5,1
IfExprIntervalDayTimeScalarColumn.java,15,10,5,1
IfExprIntervalDayTimeScalarScalar.java,15,10,5,1
IfExprLongColumnLongColumn.java,15,10,5,1
IfExprStringGroupColumnStringGroupColumn.java,15,10,5,1
IfExprStringGroupColumnStringScalar.java,21,14,5,1
IfExprStringScalarStringGroupColumn.java,21,14,5,1
IfExprStringScalarStringScalar.java,21,14,5,1
IfExprTimestampColumnColumnBase.java,15,10,5,1
IfExprTimestampColumnScalarBase.java,18,12,5,1
IfExprTimestampScalarColumnBase.java,18,12,5,1
IfExprTimestampScalarScalarBase.java,18,12,5,1
ImportSemanticAnalyzer.java,336,288,9,4
ImportTableDesc.java,321,0,1,1
InPlaceUpdate.java,220,0,3,2
InPlaceUpdateStream.java,71,0,3,2
InPlaceUpdates.java,89,171,3,2
InStream.java,0,498,1,1
InactiveServiceInstance.java,77,5,2,2
IncompleteCb.java,37,0,1,1
IncrementalObjectSizeEstimator.java,1,1,1,1
IncrementalRows.java,5,5,1,1
IncrementalRowsWithNormalization.java,86,0,1,1
IndexPredicateAnalyzer.java,33,3,1,1
IndexResult.java,25,0,1,1
IndexSearchCondition.java,23,10,1,1
Initiator.java,21,7,2,2
InjectableDummyAuthenticator.java,0,5,1,1
InputEstimatorTestClass.java,106,0,1,1
InputMetrics.java,2,7,1,1
InsertEvent.java,37,15,3,2
InsertEventRequestData.java,206,47,3,2
InsertMessage.java,65,6,3,2
InsertTableDesc.java,41,1,2,1
InstanceCache.java,1,1,1,1
IntegerColumnStatistics.java,0,52,1,1
IntegerReader.java,0,82,1,1
IntegerWriter.java,0,47,1,1
InternalUtil.java,5,2,2,2
InterruptibleProcessing.java,79,0,1,1
IntervalDayTimeColumnVector.java,27,0,2,1
IsNotNull.java,15,10,5,1
IsNull.java,15,10,5,1
JSONAddPartitionMessage.java,178,13,3,3
JSONAlterIndexMessage.java,187,0,3,3
JSONAlterPartitionMessage.java,154,17,2,2
JSONAlterTableMessage.java,123,13,2,2
JSONCreateDatabaseMessage.java,71,0,1,1
JSONCreateFunctionMessage.java,167,0,3,3
JSONCreateIndexMessage.java,169,0,3,3
JSONCreateTableMessage.java,119,1,3,3
JSONDropDatabaseMessage.java,71,0,1,1
JSONDropFunctionMessage.java,170,10,3,3
JSONDropIndexMessage.java,181,8,3,3
JSONDropPartitionMessage.java,120,1,2,2
JSONDropTableMessage.java,86,0,1,1
JSONInsertMessage.java,157,47,4,2
JSONMessageDeserializer.java,248,1,3,2
JSONMessageDeserializerTest.java,106,0,2,2
JSONMessageFactory.java,445,95,10,4
JUnitReportParser.java,47,27,1,1
JarDelegator.java,5,6,2,2
JavaBinaryObjectInspector.java,10,8,1,1
JavaDataModel.java,1,3,1,1
JavaIOTmpdirVariableCoercion.java,63,0,1,1
JdbcInputFormat.java,108,0,1,1
JdbcInputFormatTest.java,81,0,1,1
JdbcInputSplit.java,100,0,1,1
JdbcOutputFormat.java,68,0,1,1
JdbcRecordIterator.java,104,0,1,1
JdbcRecordReader.java,133,0,1,1
JdbcSerDe.java,164,0,1,1
JdbcStorageConfig.java,49,0,1,1
JdbcStorageConfigManager.java,97,0,1,1
JdbcStorageConfigManagerTest.java,87,0,1,1
JdbcStorageHandler.java,106,0,1,1
JdbcWithMiniKdcSQLAuthTest.java,2,0,1,1
Jetty23Shims.java,0,56,1,1
JobCallable.java,115,0,1,1
JobHandle.java,5,8,2,2
JobHandleImpl.java,46,39,2,2
JobMetricsListener.java,7,9,2,2
JobProgressUpdate.java,55,0,2,2
JobRequestExecutor.java,341,0,1,1
JoinCondTypeCheckProcFactory.java,3,113,1,1
JoinDesc.java,34,1,2,1
JoinOperator.java,2,3,2,2
JoinUtil.java,25,8,3,3
JsonFileDump.java,8,414,2,2
JsonSerDe.java,5,4,2,2
JvmMetrics.java,187,0,1,1
JvmMetricsInfo.java,65,0,1,1
JvmPauseMonitor.java,2,1,1,1
LLAPioSummary.java,125,0,2,2
LaunchMapper.java,0,9,1,1
LauncherDelegator.java,174,10,1,1
LazyBinaryDeserializeRead.java,164,134,4,1
LazyBinaryHiveDecimal.java,2,4,1,1
LazyBinarySerDe.java,66,13,2,2
LazyBinarySerializeWrite.java,72,12,2,1
LazyBinaryUtils.java,4,2,2,2
LazyDate.java,4,0,1,1
LazyHiveDecimal.java,51,21,1,1
LazyHiveDecimalObjectInspector.java,7,2,1,1
LazySerDeParameters.java,4,2,1,1
LazySimpleDeserializeRead.java,579,421,10,4
LazySimpleSerDe.java,4,4,1,1
LazySimpleSerDeBench.java,199,6,2,2
LazySimpleSerializeWrite.java,24,2,1,1
LazyTimestamp.java,4,0,1,1
LazyUtils.java,12,0,1,1
LdapAuthenticationProviderImpl.java,80,594,2,1
LdapAuthenticationTestCase.java,150,2,2,2
LdapSearch.java,172,0,2,2
LdapSearchFactory.java,64,0,1,1
LdapTestUtils.java,126,0,1,1
LdapUtils.java,228,0,1,1
LeafFilterFactory.java,8,5,1,1
LegacyMetrics.java,68,38,3,2
LimitDesc.java,53,36,5,1
LimitOperator.java,1,0,1,1
LimitPushdownOptimizer.java,201,117,5,1
LineRrOffsetReader.java,86,0,2,2
LineageInfo.java,5,3,2,2
LineageLogger.java,15,16,1,1
LineageState.java,10,9,1,1
ListBucketingPrunerUtils.java,3,3,2,2
ListDelegator.java,137,5,1,1
ListSinkOperator.java,1,0,1,1
ListenerEvent.java,106,0,1,1
LiteralDelegate.java,31,0,1,1
LlapBaseInputFormat.java,122,125,11,4
LlapBaseRecordReader.java,39,6,2,2
LlapConstants.java,32,0,2,1
LlapContainerLauncher.java,10,4,1,1
LlapCoordinator.java,168,4,2,1
LlapDaemon.java,148,59,21,5
LlapDaemonConfiguration.java,1,1,1,1
LlapDaemonExecutorInfo.java,9,1,1,1
LlapDaemonExecutorMetrics.java,76,7,3,3
LlapDaemonJvmInfo.java,60,0,1,1
LlapDaemonJvmMetrics.java,116,0,1,1
LlapDaemonMXBean.java,6,0,1,1
LlapDaemonProtocolProtos.java,3021,1704,4,2
LlapDataBuffer.java,7,0,1,1
LlapDecider.java,31,15,4,3
LlapDump.java,4,26,1,1
LlapFixedRegistryImpl.java,11,9,5,2
LlapIOCounters.java,35,15,1,1
LlapInputFormat.java,276,436,12,6
LlapInputSplit.java,45,11,2,1
LlapIo.java,2,1,1,1
LlapIoImpl.java,94,42,6,2
LlapObjectCache.java,18,0,1,1
LlapOptionsProcessor.java,79,13,5,2
LlapOutputFormat.java,2,4,2,1
LlapOutputFormatService.java,122,68,4,3
LlapProtocolClientImpl.java,25,1,1,1
LlapProtocolClientProxy.java,14,8,1,1
LlapProtocolServerImpl.java,56,22,2,1
LlapProxy.java,7,13,1,1
LlapRecordReader.java,442,45,7,4
LlapRegistryService.java,18,7,3,2
LlapRoutingAppenderPurgePolicy.java,128,0,1,1
LlapRowInputFormat.java,2,2,1,1
LlapRowRecordReader.java,5,4,2,2
LlapServiceDriver.java,701,473,14,6
LlapServlet.java,3,2,2,2
LlapSigner.java,44,1,2,1
LlapSignerImpl.java,133,60,3,1
LlapSliderUtils.java,188,0,1,1
LlapStatusOptionsProcessor.java,123,40,3,2
LlapStatusServiceDriver.java,483,263,10,3
LlapTaskCommunicator.java,301,142,17,3
LlapTaskReporter.java,69,24,5,3
LlapTaskSchedulerMetrics.java,1,1,1,1
LlapTaskSchedulerService.java,624,375,16,5
LlapTaskUmbilicalExternalClient.java,93,47,7,3
LlapTaskUmbilicalProtocol.java,12,2,2,1
LlapTaskUmbilicalServer.java,22,0,1,1
LlapTezUtils.java,32,10,2,1
LlapTokenChecker.java,47,16,5,1
LlapTokenClient.java,150,2,2,1
LlapTokenClientFactory.java,0,160,1,1
LlapTokenIdentifier.java,13,4,2,1
LlapTokenLocalClient.java,36,65,3,1
LlapTokenLocalClientImpl.java,61,0,1,1
LlapUgiFactoryFactory.java,67,0,1,1
LlapUtil.java,199,17,8,4
LlapWebServices.java,5,3,2,1
LlapWrappableInputFormatInterface.java,3,2,1,1
LlapWrappedAppender.java,222,0,1,1
LlapZookeeperRegistryImpl.java,456,253,17,5
LoadDesc.java,4,1,1,1
LoadFileDesc.java,17,3,2,2
LoadSemanticAnalyzer.java,12,2,3,3
LoadTableDesc.java,12,0,1,1
LocalCache.java,81,62,2,2
LocalCommand.java,8,8,4,1
LocalHiveSparkClient.java,13,1,3,3
LocalSparkJobMonitor.java,3,2,2,2
LocalSparkJobStatus.java,27,12,3,2
LockComponent.java,105,4,1,1
LockComponentBuilder.java,4,0,1,1
LockRequestBuilder.java,5,5,1,1
Log4jQueryCompleteMarker.java,69,0,1,1
LogHelpers.java,33,0,1,1
LogUtils.java,24,3,2,2
LongColDivideLongColumn.java,15,10,5,1
LongColDivideLongScalar.java,15,10,5,1
LongColEqualLongColumn.java,15,10,5,1
LongColEqualLongScalar.java,12,8,5,1
LongColGreaterEqualLongColumn.java,15,10,5,1
LongColGreaterEqualLongScalar.java,15,10,5,1
LongColGreaterLongColumn.java,15,10,5,1
LongColGreaterLongScalar.java,15,10,5,1
LongColLessEqualLongColumn.java,15,10,5,1
LongColLessEqualLongScalar.java,15,10,5,1
LongColLessLongColumn.java,15,10,5,1
LongColLessLongScalar.java,15,10,5,1
LongColNotEqualLongColumn.java,15,10,5,1
LongColNotEqualLongScalar.java,15,10,5,1
LongColumnInList.java,18,12,5,1
LongColumnVector.java,7,1,1,1
LongScalarDivideLongColumn.java,15,10,5,1
LongScalarEqualLongColumn.java,12,8,5,1
LongScalarGreaterEqualLongColumn.java,15,10,5,1
LongScalarGreaterLongColumn.java,15,10,5,1
LongScalarLessEqualLongColumn.java,12,8,5,1
LongScalarLessLongColumn.java,15,10,5,1
LongScalarNotEqualLongColumn.java,15,10,5,1
LongToStringUnaryUDF.java,15,10,5,1
LowLevelCache.java,3,0,1,1
LowLevelCacheImpl.java,98,168,5,1
LowLevelCacheMemoryManager.java,22,19,4,1
LowLevelCachePolicy.java,3,1,2,1
LowLevelFifoCachePolicy.java,25,9,3,1
LowLevelLrfuCachePolicy.java,136,47,4,1
MNotificationLog.java,9,0,1,1
MTable.java,18,2,1,1
Main.java,24,0,1,1
MapJoinBytesTableContainer.java,6,6,1,1
MapJoinDesc.java,653,455,6,2
MapJoinEagerRowContainer.java,4,4,2,2
MapJoinKey.java,26,23,6,2
MapJoinKeyObject.java,2,2,1,1
MapJoinObjectSerDeContext.java,4,4,1,1
MapJoinOperator.java,31,17,9,5
MapJoinProcessor.java,11,10,2,2
MapJoinTableContainerSerDe.java,8,8,2,2
MapOperator.java,135,66,4,4
MapRecordProcessor.java,95,29,8,5
MapRedTask.java,44,25,5,5
MapReduceCompiler.java,1,1,1,1
MapWork.java,448,272,13,5
MapredContext.java,3,1,1,1
MapredLocalTask.java,19,10,8,8
MapredLocalWork.java,11,9,5,1
MapredParquetInputFormat.java,6,4,1,1
MapredParquetOutputFormat.java,36,34,5,3
MapredWork.java,29,26,5,1
MaskAndFilterInfo.java,3,1,1,1
MaterializedViewSubstitutionVisitor.java,292,0,1,1
MathFuncDoubleToDouble.java,20,15,5,1
MathFuncLongToDouble.java,15,10,5,1
MathFuncLongToLong.java,20,15,5,1
MemoryBuffer.java,5,1,1,1
MemoryManager.java,4,217,4,2
MergeFileRecordProcessor.java,14,15,4,2
MergeFileTask.java,8,3,4,3
MergeFileWork.java,1,4,1,1
MergeJoinWork.java,7,1,1,1
MessageDeserializer.java,183,1,2,2
MessageFactory.java,307,30,7,5
MetaDataExportListener.java,2,2,1,1
MetaDataFormatUtils.java,213,50,5,4
MetaStoreDirectSql.java,131,120,10,8
MetaStoreEventListener.java,16,0,1,1
MetaStoreEventListenerConstants.java,33,0,1,1
MetaStoreListenerNotifier.java,224,0,1,1
MetaStoreSchemaInfo.java,6,10,1,1
MetaStoreUtils.java,102,42,10,8
MetadataOperation.java,4,3,2,2
MetadataTypedColumnsetSerDe.java,3,1,1,1
MetricVariableRatioGauge.java,46,0,1,1
Metrics.java,27,26,4,3
MetricsCollection.java,1,7,1,1
MetricsConstant.java,25,1,5,3
MetricsMBean.java,5,8,1,1
MetricsMBeanImpl.java,4,12,1,1
MetricsQueryLifeTimeHook.java,62,0,1,1
MetricsTestUtils.java,9,2,3,1
MiniHS2.java,645,594,10,5
MiniLlapCluster.java,4,36,3,3
MockAnswerTestHelper.java,56,0,1,1
MockHiveInputSplits.java,37,0,1,1
MockIndexResult.java,38,0,1,1
MockInputFile.java,130,0,1,1
MockRSyncCommandExecutor.java,21,14,5,1
MockSSHCommandExecutor.java,21,14,5,1
MoveTask.java,56,26,9,7
MoveWork.java,10,0,1,1
MsckDesc.java,2,2,1,1
MultiValuedColumnVector.java,4,0,1,1
MySqlDatabaseAccessor.java,39,0,1,1
MyTestPrimitiveClass.java,4,12,1,1
NamedJoinInfo.java,65,0,1,1
NanoTimeUtils.java,247,247,5,3
NestedColumnFieldPruningUtils.java,91,0,1,1
NoReconnect.java,29,0,1,1
NotCol.java,15,10,5,1
NotTezEventHelper.java,71,0,1,1
NotificationEvent.java,110,4,1,1
NotificationEventResponse.java,18,18,1,1
NullRowsInputFormat.java,5,8,2,2
NullScanOptimizer.java,12,0,1,1
NullScanTaskDispatcher.java,37,21,4,4
ObjectCache.java,31,0,3,1
ObjectCacheFactory.java,3,2,1,1
ObjectCacheWrapper.java,5,0,1,1
ObjectInspectorFactory.java,7,4,1,1
ObjectInspectorUtils.java,45,0,3,3
ObjectStore.java,542,196,20,12
OctetLength.java,151,2,2,1
OneNullRowInputFormat.java,1,1,1,1
OpProcFactory.java,47,19,3,2
OpTraits.java,20,1,2,1
OpTraitsRulesProcFactory.java,30,8,1,1
Operation.java,46,63,10,5
Operation2Privilege.java,18,4,5,5
OperationManager.java,19,9,5,5
OperationStatus.java,15,1,2,2
Operator.java,111,17,5,4
OperatorDesc.java,4,0,2,2
OperatorExplainVectorization.java,255,170,5,1
OperatorFactory.java,28,17,6,2
OperatorUtils.java,57,0,3,3
Optimizer.java,10,2,4,2
OptionsProcessor.java,4,4,2,1
OrcAcidUtils.java,3,88,2,2
OrcColumnVectorProducer.java,26,14,7,4
OrcConf.java,2,193,2,2
OrcEncodedDataConsumer.java,264,152,9,3
OrcEncodedDataReader.java,148,114,15,5
OrcFile.java,32,582,5,2
OrcFileEstimateErrors.java,5,1,1,1
OrcFileFormatProxy.java,7,5,1,1
OrcFileMetadata.java,13,1,2,1
OrcIndex.java,0,43,1,1
OrcInputFormat.java,698,386,23,7
OrcMetadataCache.java,4,5,2,1
OrcNewInputFormat.java,1,1,1,1
OrcNewSplit.java,16,36,1,1
OrcOiBatchToRowReader.java,71,0,1,1
OrcOutputFormat.java,5,2,1,1
OrcProto.java,887,20182,2,2
OrcRawRecordMerger.java,13,16,4,3
OrcRecordUpdater.java,202,65,4,3
OrcSerde.java,6,4,2,2
OrcSplit.java,55,46,2,2
OrcStripeMetadata.java,52,8,4,3
OrcTail.java,141,141,3,3
OrcUtils.java,94,624,3,3
OutStream.java,0,289,1,1
PTFDeserializer.java,8,10,2,2
PTFOperator.java,10,8,4,3
PTFPartition.java,11,11,2,2
PTFRollingPartition.java,2,2,1,1
PTFTopNHash.java,10,3,1,1
PTFTranslator.java,40,41,3,3
PTest.java,14,9,9,2
PTestClient.java,37,29,3,1
Package.java,1,1,1,1
ParquetFilterPredicateConverter.java,11,8,1,1
ParquetHiveSerDe.java,143,22,4,2
ParquetRecordReaderBase.java,244,73,5,3
ParquetRecordReaderWrapper.java,47,165,4,4
ParquetTableUtils.java,23,23,2,2
ParseContext.java,63,10,3,3
ParseDriver.java,28,0,1,1
ParseUtils.java,219,9,3,1
PartExprEvalUtils.java,4,4,1,1
PartialScanMapper.java,3,2,1,1
PartialScanTask.java,4,8,4,3
PartialScanWork.java,1,4,1,1
Partition.java,4,2,1,1
PartitionColumnsSeparator.java,1,1,1,1
PartitionDesc.java,80,18,3,3
PartitionFiles.java,53,0,2,2
PartitionIterable.java,4,2,1,1
PartitionPruner.java,31,15,5,4
PassThruOffsetReader.java,66,0,2,2
PcrExprProcFactory.java,211,212,1,1
PerfLogger.java,18,30,4,4
Phase.java,1,1,1,1
PhysicalFsWriter.java,529,529,2,2
PhysicalOptimizer.java,6,1,1,1
PhysicalWriter.java,123,123,3,2
PigDelegator.java,3,4,2,2
PlanModifierForASTConv.java,20,7,3,1
PlanUtils.java,127,33,8,7
Pool.java,6,2,1,1
PosModDoubleToDouble.java,15,10,5,1
PosModLongToLong.java,15,10,5,1
PositionProvider.java,0,26,1,1
PositionRecorder.java,0,25,1,1
PositionedOutputStream.java,0,39,1,1
PostExecOrcFileDump.java,5,4,2,2
PostExecOrcRowGroupCountPrinter.java,77,2,2,2
PostExecTezSummaryPrinter.java,27,7,2,2
PostExecutePrinter.java,3,3,1,1
PreDropPartitionEvent.java,1,1,1,1
PreDropTableEvent.java,1,1,1,1
PreExecutePrinter.java,3,3,1,1
PreInsertTableDesc.java,42,0,1,1
PrimitiveObjectInspectorUtils.java,58,8,3,3
PrintSummary.java,24,0,2,2
PriorityBlockingDeque.java,7,1,2,1
ProcessAnalyzeTable.java,100,47,1,1
ProgressMonitor.java,68,0,2,2
ProgressMonitorStatusMapper.java,36,0,2,2
ProjectionPusher.java,15,12,2,2
ProxyLocalFileSystem.java,109,22,3,2
PushdownTuple.java,1,1,1,1
PutFileMetadataRequest.java,64,64,2,2
QB.java,33,0,3,3
QBExpr.java,14,1,2,2
QBJoinTree.java,1,1,1,1
QBParseInfo.java,26,2,2,2
QBSubQuery.java,227,90,7,3
QFile.java,273,0,1,1
QFileBeeLineClient.java,149,0,1,1
QFileClient.java,70,386,3,1
QFileTestBatch.java,76,48,10,2
QTestDruidSerDe.java,119,29,2,2
QTestDruidSerDe2.java,92,0,1,1
QTestDruidStorageHandler.java,36,2,2,2
QTestDruidStorageHandler2.java,34,0,1,1
QTestGenTask.java,0,585,1,1
QTestProcessExecResult.java,70,0,1,1
QTestUtil.java,589,356,27,12
Query.java,165,0,2,2
QueryConditionBuilder.java,186,0,1,1
QueryConditionBuilderTest.java,151,0,1,1
QueryContext.java,0,78,1,1
QueryDisplay.java,6,6,1,1
QueryExecutionBreakdownSummary.java,92,0,2,2
QueryFactory.java,174,3,2,2
QueryFragmentCounters.java,4,0,1,1
QueryFragmentInfo.java,23,1,1,1
QueryIdentifier.java,8,0,1,1
QueryInfo.java,68,16,6,5
QueryLifeTimeHook.java,57,0,1,1
QueryLifeTimeHookContext.java,69,0,1,1
QueryLifeTimeHookContextImpl.java,57,0,1,1
QueryLifeTimeHookTest.java,44,0,1,1
QueryPlanTreeTransformation.java,1,1,1,1
QueryProperties.java,15,0,1,1
QueryState.java,0,2,1,1
QueryTracker.java,110,48,8,4
QueueAllocator.java,37,37,2,1
RCFile.java,1,1,1,1
RCFileCat.java,7,6,1,1
RSyncCommand.java,2,1,1,1
RSyncCommandExecutor.java,5,0,1,1
RandomRowObjectSource.java,0,423,1,1
RandomTypeUtil.java,7,30,2,2
RangeBoundaryDef.java,0,72,1,1
RawStore.java,18,0,3,3
ReadEntity.java,9,2,3,1
ReadPipeline.java,8,4,4,3
Reader.java,71,388,4,3
ReaderImpl.java,140,1186,9,3
RecordIdentifier.java,12,1,1,1
RecordProcessor.java,16,19,3,2
RecordReader.java,0,64,1,1
RecordReaderImpl.java,75,1285,7,5
RecordReaderUtils.java,1,579,2,2
RedBlackTree.java,0,311,1,1
ReduceRecordProcessor.java,97,33,8,5
ReduceRecordSource.java,35,11,6,3
ReduceSinkDeDuplication.java,41,10,2,2
ReduceSinkDesc.java,371,271,9,4
ReduceSinkMapJoinProc.java,2,1,1,1
ReduceSinkOperator.java,36,67,5,5
ReduceTran.java,6,6,2,1
ReduceWork.java,274,217,6,1
RedundantDynamicPruningConditionsRemoval.java,14,10,1,1
Ref.java,32,0,1,1
ReflectiveCommandHandler.java,11,3,1,1
RegexSerDe.java,7,3,2,1
Registry.java,113,53,10,6
RelOptHiveTable.java,40,7,3,3
ReloadProcessor.java,1,1,1,1
RemoteDriver.java,2,2,1,1
RemoteHiveSparkClient.java,20,8,5,4
RemoteSparkJobMonitor.java,45,14,4,2
RemoteSparkJobStatus.java,25,5,4,2
RenderStrategy.java,190,3,3,3
RepartitionShuffler.java,42,0,1,1
ReplChangeManager.java,509,153,3,1
ReplCopyTask.java,282,21,3,2
ReplCopyWork.java,119,0,1,1
ReplicationSemanticAnalyzer.java,1763,332,20,4
ReplicationSpec.java,87,12,5,2
ResetProcessor.java,101,8,1,1
ResourceDownloader.java,5,12,2,2
RetrySemantics.java,55,0,2,2
RetryingHMSHandler.java,14,6,2,2
RetryingMetaStoreClient.java,30,11,5,4
RetryingThriftCLIServiceClient.java,7,6,2,2
RewriteParseContextGenerator.java,1,3,1,1
RewriteQueryUsingAggregateIndexCtx.java,2,1,1,1
RexNodeConverter.java,158,22,6,4
RoundWithNumDigitsDoubleToDouble.java,15,10,5,1
RowContainer.java,15,21,4,3
RowResolver.java,11,1,2,2
Rows.java,1,1,1,1
Rpc.java,12,10,3,2
RpcConfiguration.java,40,2,2,1
RpcDispatcher.java,1,6,1,1
RpcServer.java,39,7,2,2
RunLengthByteReader.java,0,174,1,1
RunLengthByteWriter.java,0,106,1,1
RunLengthIntegerReader.java,0,173,1,1
RunLengthIntegerReaderV2.java,0,406,1,1
RunLengthIntegerWriter.java,0,143,1,1
RunLengthIntegerWriterV2.java,0,831,1,1
RuntimeValuesInfo.java,72,0,2,1
SMBJoinDesc.java,5,0,1,1
SMBMapJoinOperator.java,10,4,4,3
SQLAuthorizationUtils.java,74,11,1,1
SQLOperation.java,162,103,14,9
SQLOperationDisplay.java,1,1,1,1
SQLStdHiveAuthorizationValidator.java,4,4,1,1
SQLStdHiveAuthorizationValidatorForTest.java,6,3,2,2
SampleTezSessionState.java,1,0,1,1
Scheduler.java,2,0,1,1
SchedulerFragmentCompletingListener.java,29,0,1,1
SchedulerShim.java,2,2,2,1
SchemaEvolution.java,274,464,6,3
ScriptOperator.java,0,17,1,1
SearchArgumentFactory.java,8,1,1,1
SearchArgumentImpl.java,53,20,2,2
SearchResultHandler.java,163,0,1,1
SecretManager.java,192,43,9,1
SecureProxySupport.java,10,0,1,1
Select.java,2,2,1,1
SelectColumnIsFalse.java,12,8,5,1
SelectColumnIsNotNull.java,15,10,5,1
SelectColumnIsNull.java,15,10,5,1
SelectColumnIsTrue.java,15,10,5,1
SelectDesc.java,105,70,5,1
SelectOperator.java,3,4,6,2
SelectStringColLikeStringScalar.java,206,23,6,2
SemanticAnalyzer.java,1082,557,69,23
SemanticAnalyzerFactory.java,18,1,5,4
SerDe.java,0,35,1,1
SerDeEncodedDataReader.java,2067,385,9,3
SerDeLowLevelCacheImpl.java,745,36,4,1
SerDeUtils.java,15,2,3,3
SerdeRandomRowSource.java,436,15,2,1
SerializationUtilities.java,25,1,4,3
SerializationUtils.java,0,1311,1,1
SerializeWrite.java,6,1,2,1
Serializer.java,2,3,1,1
Server.java,39,72,3,3
ServiceInstance.java,0,7,1,1
ServiceInstanceSet.java,18,13,4,2
ServiceRegistry.java,16,21,2,1
ServiceUtils.java,7,0,1,1
SessionManager.java,96,11,5,4
SessionState.java,208,64,16,11
SessionStateConfigUserAuthenticator.java,0,5,1,1
SessionStateUserAuthenticator.java,0,5,1,1
SetProcessor.java,52,7,5,5
SetSparkReducerParallelism.java,101,34,2,2
SettableConfigUpdater.java,1,1,1,1
SettableUncompressedStream.java,0,44,1,1
ShapeDetails.java,4,4,1,1
ShimLoader.java,11,24,4,3
ShortestJobFirstComparator.java,14,13,3,3
ShowCompactResponse.java,18,18,1,1
ShowCompactResponseElement.java,103,4,1,1
ShowCompactionsDesc.java,1,1,1,1
ShowLocksDesc.java,2,2,1,1
ShowTablesDesc.java,29,0,1,1
ShowTxnsDesc.java,1,1,1,1
ShuffleHandler.java,2,5,2,2
ShuffleReadMetrics.java,9,9,1,1
ShuffleTran.java,3,3,1,1
ShuffleWriteMetrics.java,2,2,1,1
ShutdownHookManager.java,192,321,3,1
SigningSecretManager.java,30,1,3,1
SimpleAllocator.java,4,2,2,1
