Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus,Priority
HCatReplicationTaskIterator.java,12.0,0.0,9.0,3.0,2.0,2.0,13.0,13.0,0.0,2.0,0.0,0.0,9.0,0.0,9.0,9.0,11.0,9.0,7.0,0.0,2.0,0.0,7.0,24.0,168.0,22.0,107.0,41.0,48.0,41.0,26.0,50.0,71.0,32.0,40.0,11.0,5.0,1.0,2.0,65.0,35.0,"0,38",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatSchema.java,10.0,0.0,8.0,1.0,2.0,2.0,15.0,15.0,0.0,1.0,0.0,1.0,15.0,0.0,15.0,15.0,3.0,15.0,15.0,0.0,2.0,0.0,13.0,129.0,206.0,23.0,141.0,45.0,77.0,42.0,49.0,68.0,106.0,44.0,68.0,30.0,5.0,1.0,2.0,62.0,56.0,"0,30",34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatSchemaUtils.java,6.0,0.0,6.0,0.0,2.0,1.0,20.0,20.0,0.0,4.0,13.0,0.0,20.0,0.0,21.0,8.0,3.0,21.0,13.0,1.0,2.0,0.0,18.0,80.0,205.0,33.0,148.0,63.0,74.0,26.0,74.0,76.0,115.0,64.0,67.0,25.0,5.0,1.0,1.0,0.0,0.0,"0,18",32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatSemanticAnalyzer.java,86.0,11.0,63.0,13.0,36.0,1.0,37.0,37.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,4.0,15.0,0.0,1.0,1.0,2.0,137.0,406.0,52.0,288.0,70.0,214.0,68.0,62.0,95.0,128.0,63.0,86.0,143.0,68.0,3.0,4.0,50.0,50.0,"0,24",143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatSemanticAnalyzerBase.java,11.0,1.0,9.0,1.0,2.0,1.0,19.0,19.0,3.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,1.0,9.0,11.0,0.0,0.0,7.0,2.0,39.0,173.0,20.0,102.0,41.0,41.0,51.0,21.0,43.0,65.0,33.0,33.0,22.0,8.0,2.0,4.0,89.0,33.0,"0,50",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatSplit.java,10.0,1.0,7.0,3.0,1.0,3.0,17.0,17.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,10.0,2.0,10.0,10.0,0.0,0.0,0.0,10.0,23.0,172.0,22.0,86.0,44.0,35.0,66.0,27.0,45.0,59.0,34.0,31.0,11.0,2.0,2.0,1.0,40.0,40.0,"0,77",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatStorer.java,15.0,0.0,12.0,2.0,3.0,1.0,42.0,42.0,1.0,1.0,2.0,6.0,10.0,0.0,10.0,8.0,0.0,10.0,30.0,0.0,2.0,0.0,8.0,27.0,234.0,13.0,174.0,74.0,90.0,47.0,47.0,96.0,126.0,69.0,74.0,21.0,13.0,3.0,3.0,90.0,90.0,"0,27",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatStorerWrapper.java,5.0,0.0,5.0,0.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,2.0,5.0,35.0,0.0,0.0,0.0,5.0,6.0,72.0,10.0,34.0,18.0,12.0,28.0,7.0,19.0,25.0,15.0,11.0,2.0,1.0,4.0,0.0,40.0,40.0,"0,82",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatTable.java,10.0,1.0,6.0,3.0,2.0,1.0,41.0,41.0,0.0,3.0,1.0,6.0,60.0,0.0,56.0,59.0,26.0,60.0,56.0,5.0,2.0,0.0,53.0,305.0,761.0,91.0,467.0,134.0,245.0,205.0,195.0,205.0,314.0,122.0,206.0,96.0,16.0,1.0,3.0,90.0,86.0,"0,44",103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatTableInfo.java,11.0,0.0,6.0,4.0,3.0,2.0,13.0,13.0,0.0,1.0,1.0,1.0,12.0,0.0,12.0,11.0,6.0,12.0,12.0,3.0,0.0,0.0,9.0,60.0,199.0,28.0,95.0,47.0,43.0,76.0,32.0,55.0,76.0,37.0,45.0,31.0,15.0,1.0,1.0,63.0,54.0,"0,80",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatTestDriver.java,29.0,2.0,26.0,1.0,2.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,59.0,6.0,30.0,6.0,23.0,23.0,4.0,13.0,16.0,6.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,"0,77",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatTypeCheck.java,13.0,0.0,11.0,2.0,3.0,1.0,15.0,15.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,1.0,4.0,0.0,1.0,19.0,151.0,16.0,88.0,27.0,49.0,48.0,26.0,44.0,66.0,28.0,41.0,19.0,8.0,2.0,3.0,83.0,83.0,"0,55",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatTypeCheckHive.java,18.0,0.0,18.0,0.0,5.0,1.0,21.0,21.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,39.0,0.0,1.0,0.0,3.0,14.0,142.0,11.0,92.0,45.0,49.0,39.0,31.0,60.0,79.0,46.0,48.0,18.0,9.0,2.0,3.0,50.0,50.0,"0,42",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatUtil.java,16.0,1.0,12.0,3.0,3.0,1.0,74.0,74.0,0.0,1.0,34.0,2.0,34.0,0.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,206.0,673.0,76.0,473.0,167.0,265.0,124.0,186.0,197.0,302.0,143.0,195.0,94.0,9.0,1.0,5.0,97.0,97.0,"0,26",94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HCatWriter.java,11.0,0.0,6.0,5.0,2.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,7.0,4.0,7.0,7.0,0.0,1.0,2.0,4.0,8.0,117.0,13.0,40.0,26.0,9.0,65.0,1.0,25.0,32.0,24.0,9.0,0.0,3.0,1.0,2.0,67.0,58.0,"1,63",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HDFSCleanup.java,14.0,0.0,11.0,3.0,3.0,1.0,13.0,13.0,0.0,1.0,2.0,7.0,6.0,0.0,6.0,4.0,3.0,6.0,6.0,0.0,2.0,0.0,4.0,20.0,158.0,21.0,90.0,32.0,50.0,49.0,25.0,44.0,64.0,32.0,35.0,16.0,6.0,2.0,5.0,67.0,43.0,"0,54",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HDFSStorage.java,13.0,0.0,11.0,2.0,3.0,2.0,20.0,20.0,0.0,1.0,1.0,4.0,10.0,0.0,10.0,9.0,2.0,10.0,10.0,0.0,1.0,0.0,9.0,46.0,193.0,16.0,136.0,49.0,77.0,41.0,43.0,67.0,93.0,43.0,56.0,25.0,5.0,1.0,3.0,65.0,45.0,"0,30",25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HMSMetricsListener.java,4.0,0.0,4.0,0.0,1.0,1.0,14.0,14.0,0.0,1.0,0.0,1.0,8.0,0.0,8.0,8.0,1.0,8.0,27.0,0.0,1.0,0.0,7.0,14.0,81.0,11.0,50.0,30.0,11.0,20.0,7.0,24.0,34.0,24.0,11.0,8.0,2.0,2.0,1.0,75.0,0.0,"0,40",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HS2ConnectionFileParser.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,88.0,3.0,12.0,11.0,6.0,73.0,2.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,08",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HS2ConnectionFileUtils.java,30.0,1.0,26.0,3.0,5.0,1.0,9.0,9.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,16.0,119.0,7.0,87.0,24.0,57.0,25.0,20.0,47.0,66.0,24.0,50.0,16.0,10.0,1.0,2.0,0.0,0.0,"0,29",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Hadoop23Shims.java,9.0,0.0,8.0,1.0,2.0,4.0,114.0,114.0,0.0,16.0,4.0,6.0,121.0,0.0,121.0,117.0,22.0,121.0,80.0,0.0,9.0,1.0,111.0,136.0,1395.0,180.0,1089.0,427.0,524.0,130.0,200.0,474.0,685.0,313.0,418.0,105.0,7.0,3.0,4.0,24.5,24.25,"0,12",206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
HadoopDefaultAuthenticator.java,7.0,0.0,6.0,0.0,2.0,2.0,11.0,11.0,2.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,9.0,84.0,15.0,51.0,26.0,16.0,18.0,10.0,23.0,33.0,20.0,13.0,9.0,4.0,1.0,1.0,67.0,67.0,"0,35",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopDefaultMetastoreAuthenticator.java,4.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,31.0,5.0,9.0,6.0,1.0,17.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,89",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopJobExecHelper.java,18.0,2.0,15.0,2.0,3.0,2.0,59.0,59.0,0.0,3.0,3.0,2.0,28.0,0.0,28.0,25.0,13.0,28.0,22.0,3.0,7.0,0.0,18.0,107.0,661.0,90.0,481.0,153.0,300.0,92.0,168.0,259.0,357.0,153.0,252.0,83.0,31.0,2.0,5.0,41.0,39.5,"0,19",91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopJobExecHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,32.0,6.0,9.0,8.0,0.0,17.0,1.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,89",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopShims.java,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,15.0,0.0,103.0,108.0,10.0,109.0,0.0,25.0,0.0,0.0,84.0,131.0,653.0,95.0,227.0,198.0,8.0,334.0,41.0,147.0,168.0,160.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,47",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopShimsSecure.java,10.0,1.0,9.0,1.0,2.0,2.0,24.0,24.0,1.0,4.0,1.0,2.0,23.0,0.0,35.0,34.0,13.0,35.0,14.0,0.0,2.0,1.0,32.0,5.0,397.0,59.0,289.0,139.0,115.0,51.0,15.0,139.0,185.0,101.0,91.0,2.0,6.0,1.0,2.0,0.0,0.0,"0,18",42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopThriftAuthBridge.java,12.0,0.0,11.0,1.0,2.0,1.0,15.0,15.0,1.0,15.0,2.0,5.0,39.0,0.0,38.0,38.0,12.0,40.0,7.0,3.0,3.0,5.0,29.0,30.0,658.0,73.0,484.0,163.0,276.0,105.0,25.0,220.0,312.0,146.0,196.0,12.0,12.0,1.0,3.0,0.0,0.0,"0,22",86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HadoopThriftAuthBridge23.java,31.0,0.0,20.0,11.0,4.0,1.0,14.0,14.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,6.0,107.0,9.0,58.0,19.0,31.0,40.0,5.0,26.0,36.0,15.0,22.0,4.0,4.0,2.0,2.0,25.0,25.0,"0,69",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Handle.java,7.0,0.0,7.0,0.0,2.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,6.0,0.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,24.0,78.0,14.0,47.0,17.0,21.0,17.0,6.0,19.0,32.0,14.0,18.0,10.0,7.0,1.0,2.0,0.0,0.0,"0,36",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HandleIdentifier.java,8.0,0.0,8.0,0.0,2.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,2.0,9.0,9.0,0.0,0.0,0.0,9.0,30.0,113.0,13.0,79.0,27.0,43.0,21.0,14.0,40.0,59.0,24.0,38.0,17.0,10.0,1.0,2.0,17.0,17.0,"0,27",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Handler.java,2.0,0.0,2.0,0.0,0.0,2.0,17.0,17.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,7.0,3.0,5.0,1.0,0.0,0.0,2.0,12.0,41.0,4.0,17.0,10.0,5.0,20.0,9.0,13.0,15.0,10.0,5.0,5.0,1.0,1.0,0.0,25.0,25.0,"1,18",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HarOutputCommitterPostProcessor.java,11.0,1.0,7.0,3.0,1.0,1.0,13.0,13.0,0.0,1.0,1.0,0.0,7.0,0.0,7.0,6.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,25.0,125.0,20.0,64.0,37.0,31.0,42.0,29.0,34.0,45.0,31.0,23.0,10.0,4.0,1.0,2.0,71.0,71.0,"0,66",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashCodeUtil.java,17.0,2.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,34.0,132.0,21.0,87.0,19.0,63.0,32.0,8.0,63.0,77.0,21.0,56.0,13.0,6.0,1.0,2.0,0.0,0.0,"0,37",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashMapWrapper.java,7.0,0.0,7.0,0.0,1.0,2.0,20.0,20.0,0.0,2.0,1.0,4.0,24.0,0.0,24.0,23.0,11.0,24.0,21.0,0.0,1.0,0.0,23.0,34.0,259.0,33.0,199.0,93.0,80.0,29.0,27.0,99.0,135.0,72.0,70.0,16.0,5.0,2.0,2.0,85.0,81.0,"0,15",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableDummyDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,20.0,0.0,0.0,0.0,2.0,7.0,39.0,6.0,12.0,7.0,2.0,21.0,2.0,5.0,8.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,"1,75",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableDummyOperator.java,5.0,0.0,5.0,0.0,1.0,2.0,11.0,11.0,0.0,1.0,1.0,1.0,10.0,0.0,10.0,9.0,0.0,10.0,123.0,0.0,0.0,2.0,8.0,8.0,90.0,13.0,59.0,31.0,19.0,18.0,20.0,26.0,38.0,24.0,16.0,9.0,2.0,2.0,1.0,0.0,0.0,"0,31",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableLoader.java,0.0,0.0,0.0,0.0,0.0,6.0,116.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,12.0,2.0,0.0,0.0,0.0,82.0,37.0,4.0,12.0,11.0,0.0,21.0,183.0,8.0,9.0,9.0,0.0,78.0,0.0,1.0,0.0,33.666666666666664,28.0,"1,75",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableLoader.java,23.0,1.0,22.0,0.0,5.0,6.0,116.0,116.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,4.0,4.0,12.0,0.0,2.0,0.0,2.0,82.0,159.0,15.0,122.0,62.0,59.0,22.0,183.0,79.0,100.0,59.0,58.0,78.0,6.0,1.0,3.0,33.666666666666664,28.0,"0,18",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableLoader.java,34.0,2.0,31.0,2.0,7.0,6.0,116.0,116.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,5.0,4.0,12.0,0.0,2.0,0.0,2.0,82.0,207.0,17.0,163.0,78.0,86.0,27.0,183.0,97.0,123.0,70.0,75.0,78.0,12.0,1.0,5.0,33.666666666666664,28.0,"0,17",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableLoader.java,51.0,5.0,44.0,3.0,9.0,6.0,116.0,116.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,3.0,3.0,4.0,12.0,0.0,2.0,0.0,2.0,82.0,274.0,29.0,216.0,88.0,133.0,32.0,183.0,125.0,162.0,83.0,102.0,78.0,22.0,1.0,5.0,33.666666666666664,28.0,"0,15",34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableLoaderFactory.java,6.0,0.0,6.0,0.0,2.0,1.0,7.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,44.0,5.0,18.0,8.0,6.0,21.0,3.0,8.0,13.0,8.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,"1,17",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableSinkDesc.java,5.0,0.0,4.0,1.0,1.0,2.0,16.0,16.0,1.0,1.0,0.0,1.0,51.0,0.0,51.0,51.0,23.0,51.0,139.0,0.0,0.0,0.0,51.0,87.0,392.0,75.0,250.0,119.0,82.0,67.0,62.0,109.0,165.0,88.0,79.0,51.0,2.0,3.0,1.0,94.0,94.0,"0,27",53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HashTableSinkOperator.java,17.0,1.0,15.0,1.0,3.0,2.0,47.0,47.0,1.0,1.0,2.0,2.0,13.0,0.0,13.0,11.0,18.0,13.0,130.0,0.0,2.0,3.0,8.0,65.0,345.0,37.0,252.0,107.0,141.0,58.0,91.0,159.0,199.0,103.0,117.0,35.0,9.0,3.0,3.0,84.0,83.0,"0,23",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HbaseMetastoreProto.java,9.0,0.0,8.0,1.0,2.0,2.0,10.0,10.0,0.0,190.0,738.0,408.0,3798.0,0.0,4263.0,3533.0,607.0,4271.0,4.0,473.0,430.0,180.0,3188.0,49.0,42011.0,2109.0,32266.0,9856.0,17607.0,7636.0,97.0,13498.0,20090.0,6550.0,14091.0,3.0,30.0,2.0,4.0,50.0,50.0,"0,24",6690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HcatDelegator.java,18.0,1.0,15.0,2.0,3.0,2.0,45.0,45.0,0.0,2.0,0.0,1.0,42.0,0.0,42.0,42.0,1.0,42.0,61.0,0.0,19.0,0.0,23.0,303.0,873.0,80.0,671.0,214.0,460.0,124.0,278.0,256.0,390.0,141.0,311.0,129.0,10.0,3.0,3.0,47.5,19.0,"0,18",130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HcatException.java,10.0,0.0,10.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,42.0,4.0,17.0,7.0,6.0,21.0,0.0,10.0,12.0,7.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,"1,24",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HcatTestUtils.java,15.0,1.0,12.0,3.0,3.0,1.0,14.0,14.0,0.0,1.0,3.0,9.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,37.0,100.0,10.0,61.0,32.0,31.0,37.0,15.0,36.0,50.0,34.0,28.0,9.0,5.0,1.0,2.0,100.0,100.0,"0,61",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HdfsUtils.java,11.0,0.0,11.0,0.0,3.0,3.0,41.0,41.0,0.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,4.0,86.0,94.0,9.0,65.0,38.0,30.0,20.0,68.0,35.0,45.0,31.0,22.0,33.0,3.0,2.0,2.0,25.0,25.0,"0,31",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HdfsUtils.java,14.0,0.0,11.0,4.0,3.0,3.0,41.0,41.0,0.0,3.0,7.0,2.0,12.0,0.0,12.0,5.0,2.0,12.0,12.0,2.0,3.0,0.0,7.0,86.0,239.0,24.0,152.0,59.0,77.0,63.0,68.0,73.0,102.0,53.0,58.0,33.0,13.0,2.0,5.0,25.0,25.0,"0,41",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HeartBeatFailure.java,5.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,4.0,12.0,7.0,3.0,17.0,0.0,8.0,10.0,7.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,"1,42",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HeartbeatFactory.java,12.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,47.0,7.0,21.0,15.0,8.0,19.0,5.0,14.0,16.0,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,"0,90",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HeartbeatRequest.java,8.0,0.0,8.0,1.0,2.0,5.0,35.0,35.0,0.0,6.0,3.0,9.0,42.0,0.0,40.0,39.0,7.0,42.0,28.0,1.0,2.0,0.0,39.0,108.0,489.0,71.0,391.0,117.0,215.0,33.0,75.0,185.0,276.0,104.0,189.0,66.0,8.0,1.0,3.0,71.0,49.0,"0,08",89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
HeartbeatTimerTask.java,8.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,5.0,4.0,0.0,1.0,1.0,0.0,2.0,28.0,83.0,10.0,49.0,26.0,18.0,24.0,9.0,32.0,38.0,23.0,16.0,6.0,4.0,0.0,1.0,0.0,0.0,"0,49",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
