Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus,Priority
Dimension.java,6.0,0.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,7.0,0.0,7.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,16.0,79.0,10.0,47.0,18.0,21.0,22.0,10.0,19.0,30.0,14.0,16.0,11.0,4.0,1.0,1.0,14.0,14.0,"0,47",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DirSearch.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,45.0,69.0,7.0,11.0,10.0,0.0,51.0,5.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,64",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DirSearchFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,37.0,3.0,6.0,5.0,0.0,28.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,67",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DirWatcher.java,12.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,24.0,0.0,22.0,24.0,26.0,24.0,0.0,9.0,5.0,0.0,10.0,75.0,414.0,48.0,325.0,112.0,179.0,44.0,63.0,171.0,239.0,106.0,154.0,40.0,17.0,0.0,7.0,0.0,0.0,"0,14",58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Dirs.java,7.0,0.0,7.0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,18.0,41.0,4.0,19.0,7.0,7.0,18.0,6.0,9.0,14.0,7.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,"0,95",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DisallowTransformHook.java,11.0,0.0,11.0,1.0,3.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,4.0,17.0,8.0,6.0,18.0,4.0,7.0,11.0,7.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,"1,06",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DiskRange.java,4.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,13.0,0.0,13.0,12.0,2.0,13.0,13.0,0.0,1.0,1.0,11.0,94.0,102.0,15.0,63.0,22.0,25.0,24.0,19.0,26.0,44.0,19.0,25.0,15.0,2.0,1.0,1.0,46.0,38.0,"0,38",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DiskRangeInfo.java,6.0,0.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,7.0,58.0,8.0,22.0,11.0,6.0,29.0,5.0,12.0,17.0,11.0,6.0,3.0,1.0,1.0,0.0,25.0,25.0,"1,32",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DiskRangeList.java,9.0,0.0,8.0,1.0,2.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,25.0,0.0,25.0,22.0,4.0,25.0,31.0,0.0,4.0,0.0,21.0,84.0,297.0,28.0,214.0,52.0,132.0,56.0,53.0,110.0,161.0,50.0,119.0,40.0,4.0,2.0,2.0,44.0,22.0,"0,26",51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Dispatcher.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,47.0,6.0,7.0,6.0,0.0,34.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,86",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnInList.java,19.0,2.0,16.0,2.0,5.0,2.0,10.0,10.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,6.0,3.0,6.0,38.0,0.0,0.0,0.0,6.0,22.0,165.0,26.0,108.0,33.0,63.0,32.0,14.0,62.0,86.0,35.0,51.0,27.0,24.0,2.0,4.0,56.0,56.0,"0,30",29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnStatsAggregator.java,63.0,1.0,56.0,6.0,8.0,5.0,29.0,29.0,0.0,4.0,0.0,1.0,5.0,0.0,5.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,5.0,20.0,348.0,11.0,287.0,81.0,219.0,50.0,66.0,167.0,217.0,82.0,164.0,42.0,26.0,2.0,6.0,0.0,0.0,"0,17",42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnStatsData.java,10.0,0.0,10.0,1.0,3.0,5.0,41.0,41.0,1.0,6.0,3.0,14.0,60.0,0.0,58.0,57.0,13.0,60.0,46.0,1.0,2.0,0.0,57.0,314.0,799.0,103.0,666.0,157.0,416.0,45.0,134.0,326.0,476.0,139.0,360.0,129.0,17.0,1.0,3.0,78.0,63.0,"0,07",165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnStatsDataInspector.java,5.0,0.0,5.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,15.0,0.0,15.0,15.0,1.0,15.0,61.0,0.0,2.0,0.0,13.0,25.0,124.0,20.0,87.0,31.0,34.0,17.0,32.0,33.0,55.0,22.0,33.0,17.0,2.0,2.0,1.0,20.0,13.0,"0,20",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnStatsMerger.java,27.0,0.0,27.0,0.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,54.0,3.0,33.0,14.0,20.0,18.0,19.0,19.0,23.0,11.0,16.0,3.0,3.0,2.0,2.0,0.0,0.0,"0,55",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleColumnVector.java,20.0,2.0,14.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,10.0,1.0,10.0,24.0,0.0,0.0,0.0,10.0,41.0,257.0,27.0,146.0,30.0,92.0,85.0,28.0,72.0,106.0,29.0,77.0,31.0,12.0,2.0,4.0,10.0,0.0,"0,58",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleCompare.java,7.0,0.0,4.0,3.0,1.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,25.0,107.0,13.0,45.0,21.0,13.0,49.0,28.0,14.0,25.0,14.0,11.0,10.0,2.0,1.0,1.0,22.0,22.0,"1,09",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleObjectInspector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,35.0,3.0,9.0,8.0,0.0,23.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,56",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleToStringUnaryUDF.java,23.0,2.0,19.0,2.0,4.0,1.0,14.0,14.0,2.0,1.0,0.0,1.0,5.0,0.0,6.0,6.0,1.0,6.0,38.0,0.0,0.0,1.0,5.0,18.0,160.0,23.0,106.0,30.0,66.0,32.0,16.0,59.0,81.0,32.0,50.0,19.0,17.0,2.0,4.0,20.0,20.0,"0,30",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DoubleWritable.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,52.0,8.0,17.0,10.0,3.0,28.0,0.0,9.0,12.0,9.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,"1,65",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Driver.java,23.0,1.0,18.0,3.0,4.0,5.0,175.0,175.0,0.0,6.0,12.0,6.0,114.0,0.0,112.0,98.0,43.0,110.0,101.0,0.0,54.0,1.0,55.0,951.0,2987.0,302.0,2248.0,539.0,1487.0,442.0,960.0,1077.0,1534.0,501.0,1197.0,453.0,40.0,2.0,6.0,31.333333333333332,27.666666666666668,"0,20",468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DriverContext.java,8.0,0.0,7.0,1.0,2.0,5.0,41.0,41.0,0.0,3.0,1.0,3.0,20.0,0.0,20.0,19.0,6.0,20.0,20.0,0.0,1.0,0.0,19.0,85.0,229.0,30.0,159.0,62.0,75.0,40.0,66.0,82.0,120.0,66.0,67.0,33.0,5.0,1.0,3.0,26.666666666666668,25.666666666666668,"0,25",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DriverFactory.java,9.0,1.0,8.0,0.0,2.0,1.0,15.0,15.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,69.0,74.0,11.0,43.0,17.0,19.0,20.0,22.0,22.0,33.0,18.0,18.0,9.0,4.0,1.0,2.0,0.0,0.0,"0,47",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DriverInfo.java,3.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,43.0,6.0,16.0,9.0,4.0,21.0,0.0,8.0,12.0,9.0,4.0,1.0,1.0,1.0,0.0,100.0,100.0,"1,31",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DriverTestHook.java,5.0,0.0,5.0,1.0,1.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,42.0,6.0,18.0,14.0,3.0,18.0,6.0,10.0,13.0,12.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,"1,00",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DriverUtils.java,23.0,0.0,21.0,2.0,4.0,1.0,12.0,12.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,16.0,77.0,4.0,53.0,18.0,31.0,21.0,22.0,29.0,39.0,17.0,27.0,7.0,4.0,1.0,3.0,0.0,0.0,"0,40",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
Drone.java,4.0,0.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,9.0,5.0,9.0,9.0,0.0,0.0,0.0,9.0,55.0,68.0,8.0,42.0,18.0,14.0,18.0,11.0,20.0,30.0,17.0,13.0,8.0,1.0,1.0,0.0,62.0,56.0,"0,43",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropCatalogEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,1.0,39.0,5.0,17.0,11.0,3.0,17.0,1.0,9.0,12.0,9.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,00",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropCatalogMessage.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,25.0,2.0,6.0,3.0,1.0,17.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"2,83",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropCatalogRequest.java,7.0,0.0,6.0,1.0,2.0,5.0,35.0,35.0,0.0,6.0,3.0,5.0,38.0,0.0,36.0,35.0,4.0,38.0,24.0,1.0,2.0,0.0,35.0,61.0,395.0,63.0,307.0,104.0,148.0,28.0,50.0,136.0,210.0,91.0,132.0,48.0,5.0,1.0,3.0,50.0,29.0,"0,09",67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropConstraintEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,4.0,5.0,16.0,0.0,0.0,0.0,5.0,8.0,57.0,8.0,32.0,17.0,9.0,17.0,4.0,17.0,23.0,14.0,9.0,4.0,1.0,2.0,0.0,60.0,60.0,"0,53",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropConstraintHandler.java,5.0,0.0,5.0,0.0,1.0,1.0,15.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,14.0,41.0,4.0,20.0,11.0,6.0,17.0,25.0,10.0,14.0,9.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,"0,85",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropConstraintHandler.java,16.0,1.0,15.0,0.0,3.0,1.0,15.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,14.0,48.0,4.0,27.0,22.0,11.0,17.0,25.0,19.0,21.0,18.0,9.0,5.0,3.0,2.0,0.0,0.0,0.0,"0,63",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropConstraintMessage.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,10.0,0.0,0.0,1.0,2.0,2.0,29.0,3.0,8.0,5.0,1.0,18.0,2.0,4.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"2,25",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropConstraintRequest.java,10.0,0.0,9.0,1.0,3.0,5.0,36.0,36.0,0.0,6.0,3.0,9.0,53.0,0.0,51.0,50.0,10.0,53.0,39.0,1.0,2.0,0.0,50.0,138.0,701.0,93.0,580.0,140.0,348.0,40.0,94.0,268.0,404.0,122.0,307.0,112.0,14.0,1.0,3.0,70.0,54.0,"0,07",144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseCommand.java,5.0,0.0,4.0,1.0,1.0,2.0,11.0,11.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,11.0,2.0,11.0,11.0,0.0,0.0,0.0,11.0,6.0,99.0,15.0,60.0,32.0,18.0,24.0,16.0,27.0,39.0,23.0,17.0,9.0,1.0,1.0,0.0,64.0,64.0,"0,40",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseDesc.java,4.0,0.0,4.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,9.0,0.0,9.0,9.0,4.0,9.0,9.0,0.0,0.0,0.0,9.0,16.0,83.0,15.0,47.0,24.0,14.0,21.0,7.0,22.0,32.0,19.0,13.0,7.0,1.0,2.0,0.0,69.0,58.0,"0,45",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseEvent.java,5.0,0.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,5.0,43.0,6.0,17.0,11.0,3.0,20.0,1.0,9.0,12.0,9.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,18",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseHandler.java,5.0,0.0,5.0,0.0,1.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,11.0,41.0,4.0,20.0,11.0,6.0,17.0,23.0,10.0,14.0,9.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,"0,85",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropDatabaseHandler.java,16.0,0.0,16.0,0.0,2.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,49.0,3.0,29.0,22.0,9.0,17.0,23.0,18.0,20.0,17.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,"0,59",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropDatabaseMessage.java,3.0,0.0,3.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,35.0,4.0,10.0,7.0,1.0,21.0,0.0,4.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"2,10",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseMessage.java,3.0,0.0,3.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,27.0,3.0,6.0,3.0,1.0,18.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"3,00",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropDatabaseReplicationTask.java,4.0,0.0,4.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,20.0,0.0,0.0,0.0,4.0,4.0,56.0,8.0,30.0,17.0,10.0,18.0,13.0,20.0,25.0,17.0,9.0,3.0,1.0,2.0,0.0,50.0,50.0,"0,60",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropFunctionDesc.java,5.0,0.0,4.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,7.0,0.0,7.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,7.0,13.0,78.0,13.0,37.0,18.0,11.0,28.0,7.0,17.0,26.0,16.0,10.0,6.0,2.0,1.0,1.0,62.0,62.0,"0,76",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropFunctionEvent.java,5.0,0.0,4.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,2.0,43.0,6.0,17.0,11.0,3.0,20.0,1.0,9.0,12.0,9.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,18",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropFunctionHandler.java,5.0,0.0,5.0,0.0,1.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,11.0,42.0,5.0,20.0,11.0,6.0,17.0,25.0,10.0,14.0,9.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,"0,85",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropFunctionHandler.java,16.0,0.0,16.0,0.0,2.0,1.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,11.0,49.0,3.0,29.0,22.0,11.0,17.0,25.0,19.0,21.0,18.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,"0,59",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
DropFunctionMessage.java,3.0,0.0,3.0,0.0,1.0,2.0,7.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,4.0,35.0,4.0,10.0,7.0,1.0,21.0,4.0,4.0,6.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,"2,10",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropFunctionMessage.java,5.0,0.0,5.0,0.0,2.0,2.0,7.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,18.0,0.0,0.0,1.0,2.0,4.0,38.0,6.0,14.0,6.0,4.0,18.0,4.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,"1,29",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropISchemaEvent.java,4.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,1.0,39.0,5.0,17.0,11.0,3.0,17.0,1.0,9.0,12.0,9.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,00",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropMacroDesc.java,4.0,0.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,50.0,9.0,17.0,11.0,3.0,24.0,1.0,7.0,11.0,9.0,2.0,1.0,1.0,1.0,0.0,33.0,33.0,"1,41",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropPartitionCommand.java,6.0,0.0,6.0,1.0,1.0,2.0,14.0,14.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,11.0,5.0,11.0,11.0,0.0,0.0,0.0,11.0,13.0,122.0,16.0,82.0,37.0,34.0,24.0,20.0,47.0,60.0,28.0,33.0,10.0,2.0,1.0,1.0,62.0,62.0,"0,29",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropPartitionEvent.java,7.0,1.0,4.0,3.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0,15.0,0.0,0.0,0.0,4.0,11.0,70.0,11.0,31.0,19.0,7.0,28.0,4.0,18.0,23.0,16.0,7.0,3.0,1.0,2.0,0.0,50.0,50.0,"0,90",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0,0
DropPartitionHandler.java,5.0,0.0,5.0,0.0,1.0,1.0,19.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,15.0,44.0,7.0,20.0,11.0,6.0,17.0,31.0,10.0,14.0,9.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0,"0,85",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1,3
