Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus
File,NullKillQuery.java,4.0,0.0,3.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,29.0,3.0,8.0,6.0,0.0,18.0,,3.0,5.0,5.0,0.0,,1.0,,0.0,,,"2,25",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullMROutput.java,7.0,0.0,5.0,2.0,1.0,,,,,2.0,0.0,1.0,5.0,,5.0,5.0,0.0,5.0,,0.0,0.0,0.0,5.0,,68.0,10.0,33.0,19.0,10.0,25.0,,15.0,21.0,17.0,6.0,,1.0,,0.0,,,"0,76",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullOrdering.java,5.0,0.0,5.0,0.0,2.0,,,,,1.0,5.0,0.0,13.0,,11.0,8.0,7.0,13.0,,1.0,0.0,0.0,12.0,,108.0,14.0,74.0,25.0,29.0,20.0,,31.0,54.0,27.0,27.0,,3.0,,2.0,,,"0,27",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullRecordReader.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,6.0,,6.0,6.0,0.0,6.0,,0.0,0.0,0.0,6.0,,62.0,9.0,32.0,21.0,4.0,21.0,,10.0,17.0,13.0,4.0,,1.0,,0.0,,,"0,66",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullRowsInputFormat.java,7.0,0.0,7.0,0.0,2.0,,,,,3.0,0.0,2.0,15.0,,15.0,15.0,4.0,15.0,,0.0,1.0,1.0,13.0,,193.0,27.0,145.0,66.0,59.0,23.0,,71.0,101.0,53.0,52.0,,5.0,,2.0,,,"0,16",29.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullScanFileSystem.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,2.0,0.0,17.0,,17.0,15.0,1.0,17.0,,0.0,0.0,0.0,17.0,,131.0,21.0,88.0,51.0,19.0,23.0,,31.0,50.0,33.0,17.0,,2.0,,1.0,,,"0,26",18.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullScanOptimizer.java,20.0,1.0,19.0,0.0,4.0,,,,,4.0,1.0,1.0,5.0,,5.0,4.0,0.0,5.0,,0.0,1.0,0.0,4.0,,177.0,19.0,131.0,62.0,62.0,27.0,,72.0,95.0,55.0,52.0,,6.0,,4.0,,,"0,21",18.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullScanTaskDispatcher.java,19.0,1.0,17.0,1.0,4.0,,,,,2.0,0.0,1.0,11.0,,11.0,9.0,3.0,9.0,,0.0,6.0,0.0,3.0,,294.0,25.0,239.0,108.0,133.0,31.0,,139.0,186.0,109.0,112.0,,17.0,,4.0,,,"0,13",40.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullSplit.java,2.0,0.0,2.0,0.0,1.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,0.0,4.0,,0.0,0.0,0.0,4.0,,43.0,6.0,16.0,13.0,2.0,21.0,,8.0,13.0,11.0,2.0,,1.0,,0.0,,,"1,31",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullStructSerDe.java,4.0,0.0,4.0,0.0,1.0,,,,,3.0,0.0,1.0,15.0,,15.0,15.0,0.0,15.0,,0.0,0.0,0.0,15.0,,120.0,21.0,75.0,43.0,15.0,24.0,,25.0,43.0,29.0,15.0,,1.0,,0.0,,,"0,32",15.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullUtil.java,34.0,1.0,29.0,4.0,9.0,,,,,1.0,14.0,0.0,14.0,,14.0,0.0,0.0,14.0,,0.0,0.0,0.0,14.0,,524.0,32.0,421.0,66.0,277.0,76.0,,204.0,334.0,83.0,251.0,,37.0,,5.0,,,"0,18",130.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NullVectorExpression.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,5.0,,5.0,5.0,0.0,5.0,,0.0,0.0,0.0,5.0,,56.0,9.0,29.0,16.0,9.0,18.0,,14.0,20.0,13.0,7.0,,1.0,,0.0,,,"0,62",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumDistinctValueEstimator.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,12.0,12.0,1.0,12.0,,12.0,0.0,0.0,0.0,,53.0,16.0,20.0,19.0,1.0,17.0,,18.0,19.0,19.0,1.0,,0.0,,0.0,,,"0,85",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumDistinctValueEstimatorFactory.java,8.0,0.0,7.0,0.0,2.0,,,,,1.0,4.0,0.0,5.0,,5.0,1.0,0.0,5.0,,0.0,2.0,0.0,3.0,,75.0,10.0,46.0,16.0,21.0,19.0,,19.0,30.0,14.0,16.0,,3.0,,2.0,,,"0,41",10.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumberUtils.java,8.0,0.0,3.0,5.0,1.0,,,,,1.0,3.0,0.0,4.0,,4.0,1.0,0.0,4.0,,0.0,1.0,0.0,3.0,,60.0,7.0,14.0,6.0,3.0,39.0,,4.0,9.0,6.0,3.0,,1.0,,0.0,,,"2,79",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumericHistogram.java,19.0,1.0,11.0,7.0,3.0,,,,,2.0,0.0,0.0,14.0,,14.0,14.0,6.0,14.0,,0.0,1.0,0.0,13.0,,328.0,32.0,176.0,49.0,108.0,125.0,,113.0,148.0,53.0,108.0,,6.0,,4.0,,,"0,71",36.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumericOpMethodResolver.java,46.0,7.0,34.0,6.0,8.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,148.0,21.0,78.0,22.0,49.0,49.0,,38.0,55.0,22.0,38.0,,14.0,,4.0,,,"0,63",15.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,NumericUDAFEvaluatorResolver.java,12.0,1.0,9.0,3.0,2.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,0.0,2.0,,0.0,0.0,0.0,2.0,,65.0,7.0,24.0,11.0,9.0,34.0,,10.0,16.0,10.0,7.0,,3.0,,2.0,,,"1,42",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ORCFileStorageFormatDescriptor.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,0.0,4.0,,0.0,0.0,0.0,4.0,,46.0,5.0,24.0,15.0,4.0,17.0,,10.0,15.0,11.0,4.0,,1.0,,0.0,,,"0,71",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectCache.java,8.0,1.0,8.0,0.0,1.0,,,,,2.0,0.0,1.0,10.0,,10.0,10.0,1.0,10.0,,0.0,0.0,0.0,10.0,,110.0,18.0,70.0,27.0,35.0,22.0,,31.0,44.0,27.0,22.0,,4.0,,1.0,,,"0,31",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ObjectCache.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,5.0,5.0,0.0,5.0,,0.0,0.0,0.0,5.0,,72.0,8.0,11.0,10.0,0.0,53.0,,9.0,10.0,10.0,0.0,,0.0,,0.0,,,"4,82",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ObjectCache.java,7.0,0.0,7.0,0.0,2.0,,,,,2.0,3.0,3.0,10.0,,10.0,7.0,1.0,10.0,,0.0,0.0,0.0,10.0,,130.0,20.0,84.0,34.0,36.0,26.0,,39.0,55.0,28.0,28.0,,3.0,,2.0,,,"0,31",15.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ObjectCacheFactory.java,11.0,0.0,8.0,4.0,2.0,,,,,1.0,5.0,2.0,6.0,,6.0,1.0,0.0,6.0,,0.0,3.0,0.0,3.0,,109.0,10.0,60.0,21.0,31.0,43.0,,27.0,41.0,20.0,25.0,,5.0,,3.0,,,"0,72",14.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectCacheWrapper.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,7.0,,7.0,7.0,2.0,7.0,,0.0,1.0,0.0,6.0,,62.0,9.0,36.0,20.0,8.0,17.0,,14.0,22.0,14.0,8.0,,1.0,,0.0,,,"0,47",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectComparator.java,5.0,0.0,5.0,0.0,1.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,4.0,2.0,,0.0,0.0,0.0,2.0,,45.0,6.0,19.0,12.0,5.0,20.0,,11.0,14.0,10.0,5.0,,1.0,,0.0,,,"1,05",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectContainer.java,19.0,1.0,18.0,0.0,4.0,,,,,1.0,0.0,2.0,7.0,,7.0,7.0,9.0,7.0,,0.0,1.0,0.0,6.0,,204.0,23.0,156.0,42.0,93.0,30.0,,83.0,115.0,42.0,76.0,,10.0,,5.0,,,"0,19",28.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectDictionary.java,9.0,0.0,8.0,0.0,2.0,,,,,6.0,4.0,6.0,41.0,,39.0,37.0,4.0,41.0,,1.0,3.0,0.0,37.0,,462.0,68.0,369.0,99.0,188.0,28.0,,154.0,244.0,91.0,171.0,,7.0,,5.0,,,"0,08",81.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectInspector.java,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,2.0,,2.0,4.0,5.0,4.0,,2.0,0.0,0.0,2.0,,69.0,6.0,12.0,11.0,0.0,51.0,,6.0,7.0,7.0,0.0,,0.0,,0.0,,,"4,25",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectInspectorConverters.java,27.0,1.0,22.0,4.0,5.0,,,,,7.0,5.0,0.0,15.0,,16.0,11.0,27.0,16.0,,1.0,2.0,0.0,13.0,,579.0,62.0,404.0,133.0,255.0,113.0,,190.0,246.0,115.0,153.0,,22.0,,2.0,,,"0,28",71.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectInspectorFactory.java,16.0,1.0,14.0,1.0,3.0,,,,,2.0,15.0,9.0,18.0,,16.0,3.0,4.0,18.0,,1.0,3.0,0.0,14.0,,399.0,38.0,295.0,104.0,175.0,67.0,,114.0,168.0,68.0,127.0,,16.0,,3.0,,,"0,23",52.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ObjectInspectorUtils.java,26.0,1.0,22.0,3.0,6.0,,,,,4.0,45.0,1.0,57.0,,53.0,12.0,8.0,57.0,,1.0,4.0,0.0,52.0,,1655.0,106.0,1331.0,389.0,931.0,219.0,,658.0,863.0,373.0,627.0,,52.0,,3.0,,,"0,16",320.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectNotFoundException.java,7.0,0.0,3.0,4.0,1.0,,,,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,39.0,5.0,8.0,5.0,2.0,26.0,,4.0,6.0,5.0,1.0,,1.0,,0.0,,,"3,25",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ObjectStore.java,22.0,1.0,20.0,1.0,3.0,,,,,48.0,11.0,13.0,670.0,,672.0,653.0,59.0,664.0,,8.0,264.0,88.0,304.0,,15400.0,1173.0,13309.0,3731.0,9430.0,949.0,,6570.0,8978.0,3113.0,7117.0,,59.0,,10.0,,,"0,07",2172.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ObjectStoreTestHook.java,5.0,0.0,5.0,0.0,2.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,0.0,2.0,,1.0,0.0,0.0,1.0,,32.0,5.0,10.0,5.0,3.0,17.0,,4.0,7.0,5.0,2.0,,2.0,,1.0,,,"1,70",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OctetLength.java,23.0,2.0,18.0,3.0,4.0,,,,,1.0,0.0,1.0,5.0,,5.0,5.0,0.0,5.0,,0.0,0.0,0.0,5.0,,154.0,21.0,101.0,28.0,64.0,32.0,,55.0,77.0,31.0,47.0,,17.0,,4.0,,,"0,32",21.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OfficePhone.java,6.0,0.0,5.0,1.0,1.0,,,,,2.0,4.0,1.0,25.0,,25.0,21.0,4.0,25.0,,0.0,3.0,0.0,22.0,,197.0,24.0,127.0,42.0,58.0,46.0,,57.0,91.0,34.0,59.0,,4.0,,1.0,,,"0,36",36.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OnRenameFunction.java,26.0,1.0,23.0,2.0,4.0,,,,,1.0,0.0,2.0,2.0,,2.0,2.0,8.0,2.0,,0.0,0.0,0.0,2.0,,161.0,11.0,128.0,31.0,94.0,22.0,,37.0,47.0,26.0,23.0,,7.0,,2.0,,,"0,17",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OneNullRowInputFormat.java,6.0,0.0,6.0,0.0,2.0,,,,,2.0,0.0,0.0,5.0,,5.0,5.0,1.0,5.0,,0.0,0.0,0.0,5.0,,75.0,10.0,43.0,24.0,10.0,22.0,,18.0,27.0,17.0,10.0,,3.0,,1.0,,,"0,51",9.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,Op.java,37.0,0.0,33.0,4.0,8.0,,,,,2.0,0.0,0.0,8.0,,6.0,8.0,14.0,8.0,,1.0,2.0,0.0,5.0,,358.0,11.0,293.0,72.0,197.0,54.0,,143.0,216.0,81.0,167.0,,37.0,,7.0,,,"0,18",60.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpParseContext.java,6.0,0.0,3.0,3.0,1.0,,,,,1.0,0.0,1.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,56.0,6.0,17.0,9.0,4.0,34.0,,7.0,12.0,9.0,3.0,,1.0,,0.0,,,"2,00",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpProcFactory.java,26.0,3.0,20.0,4.0,4.0,,,,,11.0,11.0,0.0,22.0,,22.0,11.0,4.0,22.0,,0.0,1.0,1.0,20.0,,752.0,100.0,521.0,229.0,325.0,133.0,,296.0,406.0,226.0,270.0,,19.0,,6.0,,,"0,26",83.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpProcFactory.java,7.0,1.0,5.0,1.0,1.0,,,,,2.0,1.0,0.0,3.0,,3.0,2.0,0.0,3.0,,0.0,1.0,1.0,1.0,,77.0,10.0,27.0,20.0,6.0,40.0,,15.0,20.0,18.0,5.0,,1.0,,0.0,,,"1,48",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpProcFactory.java,22.0,1.0,17.0,3.0,4.0,,,,,14.0,20.0,1.0,56.0,,56.0,36.0,0.0,56.0,,1.0,22.0,8.0,25.0,,1450.0,135.0,1055.0,351.0,634.0,262.0,,491.0,765.0,337.0,556.0,,18.0,,5.0,,,"0,25",227.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpSignature.java,6.0,0.0,6.0,0.0,2.0,,,,,1.0,2.0,0.0,11.0,,11.0,9.0,1.0,11.0,,0.0,3.0,0.0,8.0,,121.0,18.0,78.0,35.0,30.0,25.0,,35.0,55.0,30.0,29.0,,4.0,,2.0,,,"0,32",17.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpTraits.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,10.0,,10.0,10.0,4.0,10.0,,0.0,0.0,0.0,10.0,,76.0,15.0,44.0,19.0,14.0,17.0,,19.0,30.0,17.0,13.0,,1.0,,0.0,,,"0,39",10.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpTraitsRulesProcFactory.java,21.0,1.0,18.0,2.0,4.0,,,,,9.0,8.0,0.0,19.0,,19.0,11.0,0.0,19.0,,0.0,1.0,0.0,18.0,,536.0,54.0,392.0,152.0,224.0,93.0,,173.0,282.0,141.0,180.0,,18.0,,8.0,,,"0,24",80.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpTreeSignature.java,5.0,0.0,5.0,0.0,1.0,,,,,1.0,2.0,0.0,10.0,,10.0,8.0,3.0,10.0,,1.0,1.0,0.0,8.0,,107.0,18.0,68.0,32.0,23.0,21.0,,30.0,47.0,26.0,22.0,,3.0,,1.0,,,"0,31",14.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpTreeSignatureFactory.java,3.0,0.0,3.0,0.0,1.0,,,,,3.0,2.0,0.0,7.0,,9.0,6.0,2.0,8.0,,4.0,0.0,0.0,4.0,,79.0,21.0,36.0,22.0,7.0,22.0,,14.0,23.0,18.0,7.0,,1.0,,0.0,,,"0,61",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpWalkerCtx.java,5.0,0.0,3.0,2.0,1.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,49.0,7.0,14.0,9.0,2.0,28.0,,8.0,11.0,9.0,2.0,,1.0,,0.0,,,"2,00",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpWalkerInfo.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,8.0,,8.0,8.0,5.0,8.0,,0.0,0.0,0.0,8.0,,90.0,11.0,51.0,30.0,12.0,28.0,,31.0,40.0,28.0,12.0,,1.0,,0.0,,,"0,55",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenCSVSerde.java,14.0,2.0,12.0,1.0,3.0,,,,,1.0,0.0,3.0,10.0,,10.0,10.0,7.0,10.0,,0.0,3.0,2.0,5.0,,215.0,34.0,153.0,67.0,78.0,28.0,,90.0,116.0,62.0,63.0,,6.0,,3.0,,,"0,18",25.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxn.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,16.0,,16.0,16.0,7.0,16.0,,0.0,0.0,0.0,16.0,,104.0,19.0,65.0,28.0,21.0,20.0,,31.0,48.0,28.0,21.0,,1.0,,0.0,,,"0,31",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnEvent.java,6.0,0.0,3.0,2.0,1.0,,,,,1.0,0.0,0.0,5.0,,5.0,5.0,2.0,5.0,,0.0,0.0,0.0,5.0,,72.0,10.0,30.0,17.0,7.0,32.0,,16.0,22.0,15.0,7.0,,1.0,,0.0,,,"1,07",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnHandler.java,7.0,1.0,6.0,0.0,2.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,0.0,4.0,,2.0,0.0,0.0,2.0,,57.0,8.0,32.0,15.0,11.0,17.0,,15.0,22.0,12.0,11.0,,3.0,,1.0,,,"0,53",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnHandler.java,24.0,2.0,20.0,2.0,3.0,,,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,60.0,4.0,33.0,18.0,14.0,23.0,,18.0,22.0,15.0,9.0,,3.0,,1.0,,,"0,70",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnList.java,7.0,0.0,7.0,0.0,2.0,,,,,1.0,0.0,0.0,5.0,,5.0,5.0,2.0,5.0,,0.0,0.0,0.0,5.0,,81.0,10.0,51.0,24.0,21.0,20.0,,29.0,41.0,25.0,20.0,,6.0,,2.0,,,"0,39",10.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnMessage.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,2.0,2.0,0.0,2.0,,0.0,0.0,1.0,1.0,,38.0,5.0,8.0,5.0,1.0,25.0,,4.0,6.0,5.0,1.0,,1.0,,0.0,,,"3,13",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnRequest.java,12.0,1.0,11.0,1.0,3.0,,,,,6.0,4.0,14.0,72.0,,70.0,68.0,17.0,72.0,,1.0,3.0,0.0,68.0,,1059.0,125.0,890.0,163.0,570.0,65.0,,393.0,607.0,136.0,502.0,,24.0,,4.0,,,"0,07",244.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,OpenTxnTimeoutLowBoundaryTxnIdHandler.java,6.0,0.0,5.0,1.0,1.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,64.0,9.0,34.0,20.0,9.0,21.0,,18.0,24.0,17.0,8.0,,2.0,,1.0,,,"0,62",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnsFunction.java,28.0,3.0,23.0,3.0,5.0,,,,,1.0,0.0,3.0,6.0,,6.0,4.0,3.0,4.0,,0.0,2.0,0.0,2.0,,233.0,27.0,174.0,66.0,107.0,32.0,,105.0,132.0,64.0,86.0,,18.0,,4.0,,,"0,18",27.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OpenTxnsResponse.java,8.0,0.0,7.0,0.0,2.0,,,,,6.0,4.0,6.0,42.0,,40.0,38.0,4.0,42.0,,1.0,3.0,0.0,38.0,,416.0,65.0,326.0,91.0,163.0,28.0,,128.0,211.0,77.0,147.0,,6.0,,4.0,,,"0,09",78.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,Operation.java,7.0,0.0,6.0,1.0,2.0,,,,,2.0,0.0,5.0,45.0,,50.0,50.0,20.0,50.0,,0.0,0.0,21.0,29.0,,466.0,67.0,348.0,129.0,167.0,52.0,,163.0,232.0,119.0,123.0,,6.0,,3.0,,,"0,15",70.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,Operation2Privilege.java,7.0,0.0,4.0,2.0,1.0,,,,,3.0,7.0,10.0,17.0,,15.0,10.0,6.0,17.0,,2.0,9.0,0.0,6.0,,541.0,61.0,376.0,54.0,310.0,105.0,,235.0,258.0,48.0,221.0,,5.0,,2.0,,,"0,28",19.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationHandle.java,6.0,0.0,6.0,0.0,1.0,,,,,1.0,0.0,0.0,11.0,,11.0,11.0,3.0,11.0,,0.0,0.0,0.0,11.0,,102.0,14.0,70.0,25.0,34.0,18.0,,34.0,50.0,22.0,30.0,,5.0,,1.0,,,"0,26",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationLog.java,12.0,0.0,10.0,2.0,3.0,,,,,3.0,1.0,1.0,13.0,,11.0,12.0,14.0,13.0,,3.0,2.0,0.0,8.0,,235.0,23.0,160.0,54.0,83.0,52.0,,79.0,110.0,50.0,66.0,,9.0,,3.0,,,"0,33",33.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,OperationLogManager.java,14.0,1.0,13.0,0.0,3.0,,,,,3.0,4.0,4.0,16.0,,16.0,11.0,8.0,15.0,,2.0,5.0,0.0,8.0,,323.0,32.0,246.0,84.0,145.0,45.0,,114.0,167.0,80.0,111.0,,9.0,,5.0,,,"0,18",46.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationLoggingAPITestBase.java,14.0,1.0,11.0,2.0,1.0,,,,,1.0,1.0,7.0,13.0,,13.0,12.0,5.0,13.0,,0.0,3.0,2.0,8.0,,252.0,29.0,174.0,88.0,101.0,49.0,,106.0,131.0,74.0,76.0,,4.0,,2.0,,,"0,28",19.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationManager.java,8.0,0.0,7.0,1.0,2.0,,,,,1.0,0.0,0.0,48.0,,48.0,41.0,5.0,41.0,,0.0,7.0,0.0,34.0,,470.0,51.0,369.0,162.0,181.0,50.0,,171.0,243.0,123.0,157.0,,5.0,,3.0,,,"0,14",74.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationState.java,7.0,0.0,7.0,0.0,3.0,,,,,1.0,2.0,0.0,10.0,,8.0,8.0,12.0,10.0,,1.0,0.0,0.0,9.0,,121.0,12.0,86.0,26.0,46.0,23.0,,22.0,35.0,14.0,21.0,,25.0,,2.0,,,"0,27",32.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationStatus.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,12.0,,12.0,12.0,8.0,12.0,,2.0,0.0,0.0,10.0,,89.0,15.0,53.0,23.0,17.0,21.0,,26.0,39.0,22.0,17.0,,2.0,,0.0,,,"0,40",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationType.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,5.0,,3.0,4.0,11.0,5.0,,1.0,0.0,0.0,4.0,,59.0,8.0,29.0,17.0,6.0,22.0,,8.0,14.0,8.0,6.0,,3.0,,2.0,,,"0,76",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,OperationType.java,2.0,0.0,2.0,0.0,1.0,,,,,1.0,1.0,1.0,7.0,,5.0,6.0,7.0,7.0,,1.0,0.0,0.0,6.0,,65.0,11.0,34.0,22.0,7.0,20.0,,17.0,22.0,16.0,7.0,,1.0,,0.0,,,"0,59",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,Operator.java,12.0,0.0,11.0,1.0,3.0,,,,,6.0,4.0,13.0,68.0,,66.0,64.0,15.0,68.0,,1.0,3.0,0.0,64.0,,994.0,110.0,841.0,163.0,527.0,61.0,,384.0,577.0,141.0,465.0,,21.0,,4.0,,,"0,07",216.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,Operator.java,10.0,0.0,7.0,2.0,2.0,,,,,5.0,9.0,5.0,126.0,,126.0,121.0,37.0,130.0,,2.0,4.0,20.0,104.0,,1568.0,208.0,1037.0,324.0,541.0,326.0,,479.0,763.0,317.0,495.0,,12.0,,6.0,,,"0,31",255.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
