Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus,Priority,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
LlapDaemonCustomMetricsInfo.java,4.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,43.0,5.0,18.0,10.0,4.0,20.0,2.0,8.0,12.0,8.0,4.0,2.0,1.0,1.0,0.0,33.0,33.0,"1,11",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapDaemonExecutorInfo.java,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,5.0,35.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,82.0,7.0,55.0,46.0,5.0,20.0,6.0,9.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"0,36",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,12.0,3.0,3.0,3.0,1.0,3.0,174168.33333333334,3.0,0.0,3.0,0.0,3.0,174168.33333333334,1.0,1.0
LlapDaemonExecutorMetrics.java,9.0,0.0,8.0,0.0,2.0,2.0,26.0,26.0,0.0,1.0,1.0,0.0,25.0,0.0,25.0,24.0,42.0,25.0,25.0,0.0,3.0,0.0,22.0,151.0,400.0,46.0,334.0,173.0,145.0,20.0,57.0,188.0,234.0,147.0,99.0,39.0,6.0,1.0,3.0,92.0,87.0,"0,06",43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,80.0,11.0,7.0,3.0,1.0,3.0,955181.7142857144,7.0,0.0,7.0,0.0,7.0,955181.7142857144,2.3333333333333335,1.0
LlapDaemonIOInfo.java,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,50.0,7.0,23.0,14.0,5.0,20.0,6.0,9.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"0,87",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,11136.5,2.0,0.0,2.0,0.0,2.0,11136.5,1.0,1.0
LlapDaemonIOMetrics.java,8.0,0.0,8.0,0.0,2.0,2.0,16.0,16.0,0.0,1.0,1.0,1.0,6.0,0.0,6.0,5.0,7.0,6.0,6.0,0.0,2.0,0.0,4.0,23.0,111.0,13.0,78.0,41.0,33.0,20.0,15.0,48.0,61.0,39.0,25.0,8.0,3.0,1.0,1.0,69.0,52.0,"0,26",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapDaemonInfo.java,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0,11.0,11.0,8.0,13.0,0.0,0.0,0.0,0.0,13.0,44.0,98.0,16.0,68.0,38.0,25.0,14.0,26.0,37.0,49.0,33.0,24.0,11.0,2.0,0.0,0.0,0.0,0.0,"0,21",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,296.0,100.0,6.0,3.0,0.0,3.0,6425.5,6.0,0.0,6.0,0.0,6.0,6425.5,2.0,1.0
LlapDaemonJvmInfo.java,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,5.0,13.0,5.0,0.0,1.0,0.0,0.0,4.0,2.0,64.0,7.0,33.0,24.0,5.0,24.0,6.0,9.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,"0,73",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,71.0,4.0,7.0,4.0,1.0,4.0,81761.57142857143,7.0,0.0,7.0,0.0,7.0,81761.57142857143,1.75,1.0
LlapDaemonJvmMetrics.java,15.0,0.0,15.0,0.0,2.0,2.0,20.0,20.0,0.0,1.0,1.0,0.0,5.0,0.0,5.0,4.0,6.0,5.0,5.0,0.0,2.0,0.0,3.0,27.0,144.0,11.0,113.0,62.0,59.0,20.0,22.0,72.0,85.0,58.0,33.0,10.0,7.0,1.0,2.0,67.0,43.0,"0,18",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,187.0,15.0,6.0,3.0,1.0,3.0,93794.66666666669,6.0,0.0,6.0,0.0,6.0,93794.66666666669,2.0,1.0
LlapDaemonMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,89.0,13.0,16.0,15.0,0.0,60.0,10.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,75",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,19.0,7.0,5.0,3.0,1.0,3.0,6712.0,5.0,0.0,5.0,0.0,5.0,6712.0,1.6666666666666667,1.0
LlapDaemonPolicyProvider.java,4.0,0.0,4.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,3.0,18.0,11.0,6.0,17.0,1.0,8.0,10.0,9.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,"0,94",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapDaemonProtocolProtos.java,9.0,0.0,8.0,1.0,2.0,2.0,10.0,10.0,0.0,116.0,404.0,201.0,1853.0,0.0,2054.0,1654.0,306.0,2058.0,4.0,184.0,218.0,98.0,1558.0,31.0,20102.0,1180.0,15661.0,4923.0,8528.0,3261.0,54.0,6368.0,9509.0,3188.0,6565.0,3.0,31.0,2.0,4.0,49.5,49.5,"0,21",3189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,5749.0,1503.0,8.0,5.0,0.0,5.0,786713.75,8.0,0.0,8.0,0.0,8.0,786713.75,1.6,1.0
LlapDataBuffer.java,4.0,0.0,4.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,34.0,0.0,0.0,0.0,3.0,4.0,42.0,6.0,17.0,10.0,5.0,19.0,3.0,7.0,11.0,8.0,3.0,3.0,1.0,3.0,0.0,67.0,67.0,"1,12",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,20.0,237.0,5.0,4.0,1.0,4.0,1237457.6,5.0,0.0,5.0,0.0,5.0,1237457.6,1.25,1.0
LlapDecider.java,17.0,1.0,15.0,1.0,3.0,2.0,15.0,15.0,0.0,8.0,0.0,1.0,27.0,0.0,25.0,27.0,16.0,27.0,2.0,0.0,16.0,0.0,11.0,7.0,559.0,65.0,432.0,141.0,250.0,68.0,13.0,220.0,311.0,141.0,200.0,2.0,11.0,1.0,4.0,50.0,50.0,"0,16",81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,200.0,88.0,13.0,5.0,2.0,5.0,504764.5384615384,13.0,0.0,13.0,0.0,13.0,504764.5384615384,2.6,1.0
LlapDump.java,46.0,8.0,38.0,0.0,6.0,1.0,22.0,22.0,0.0,1.0,3.0,6.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,20.0,193.0,35.0,135.0,39.0,98.0,24.0,45.0,72.0,93.0,42.0,66.0,18.0,14.0,1.0,3.0,67.0,67.0,"0,18",18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,5.0,27.0,2.0,2.0,1.0,2.0,6773.5,2.0,0.0,2.0,0.0,2.0,6773.5,1.0,1.0
LlapFixedRegistryImpl.java,6.0,0.0,6.0,0.0,1.0,2.0,18.0,18.0,0.0,4.0,1.0,2.0,29.0,0.0,29.0,28.0,14.0,29.0,10.0,0.0,0.0,0.0,29.0,7.0,285.0,42.0,218.0,111.0,78.0,26.0,12.0,102.0,144.0,90.0,64.0,9.0,5.0,1.0,3.0,89.0,89.0,"0,12",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,59.0,47.0,7.0,4.0,0.0,4.0,1178330.142857143,7.0,0.0,7.0,0.0,7.0,1178330.142857143,1.75,1.0
LlapIOCounters.java,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0,16.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,57.0,5.0,33.0,23.0,6.0,19.0,4.0,9.0,14.0,9.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,"0,58",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapInputFormat.java,16.0,0.0,14.0,1.0,3.0,5.0,38.0,38.0,0.0,1.0,3.0,1.0,9.0,0.0,9.0,6.0,7.0,9.0,9.0,3.0,2.0,0.0,4.0,38.0,232.0,22.0,178.0,91.0,84.0,32.0,56.0,104.0,134.0,77.0,69.0,29.0,8.0,1.0,3.0,73.0,73.0,"0,18",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,137.0,394.0,14.0,5.0,2.0,5.0,460542.21428571426,14.0,0.0,14.0,0.0,14.0,460542.21428571426,2.8,1.0
LlapInputSplit.java,8.0,1.0,8.0,0.0,2.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,14.0,8.0,14.0,14.0,0.0,0.0,0.0,14.0,44.0,165.0,25.0,124.0,41.0,63.0,16.0,29.0,77.0,99.0,37.0,63.0,19.0,4.0,1.0,1.0,71.0,71.0,"0,13",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LlapIo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,37.0,4.0,12.0,11.0,0.0,21.0,3.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,75",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,24.0,11.0,11.0,4.0,1.0,4.0,576246.8181818182,11.0,0.0,11.0,0.0,11.0,576246.8181818182,2.75,1.0
LlapIoImpl.java,12.0,0.0,11.0,1.0,2.0,2.0,54.0,54.0,0.0,2.0,0.0,5.0,16.0,0.0,16.0,16.0,15.0,16.0,7.0,0.0,2.0,0.0,14.0,19.0,312.0,34.0,252.0,146.0,119.0,30.0,17.0,161.0,191.0,123.0,95.0,11.0,10.0,1.0,3.0,71.0,70.0,"0,12",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,459.0,232.0,21.0,4.0,3.0,4.0,308530.4761904762,21.0,0.0,21.0,0.0,21.0,308530.4761904762,5.25,4.0
LlapIoMemoryServlet.java,24.0,2.0,16.0,6.0,3.0,1.0,13.0,13.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,88.0,12.0,49.0,22.0,24.0,27.0,11.0,27.0,35.0,19.0,18.0,6.0,5.0,2.0,3.0,0.0,0.0,"0,55",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,268.0,92.0,8.0,3.0,1.0,3.0,19087.25,8.0,0.0,8.0,0.0,8.0,19087.25,2.6666666666666665,1.0
LlapItUtils.java,49.0,2.0,43.0,5.0,3.0,1.0,15.0,15.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,90.0,9.0,60.0,33.0,36.0,22.0,19.0,36.0,40.0,30.0,17.0,3.0,3.0,1.0,1.0,0.0,0.0,"0,37",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapManagementProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,2.0,19.0,19.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,15.0,92.0,11.0,68.0,37.0,22.0,13.0,14.0,37.0,47.0,30.0,18.0,7.0,2.0,1.0,1.0,64.0,8.0,"0,19",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,22.0,11.0,3.0,1.0,0.0,1.0,39439.333333333336,3.0,0.0,3.0,0.0,3.0,39439.333333333336,3.0,3.0
LlapManagementProtocolPB.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,12.0,11.0,0.0,13.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,08",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,39439.333333333336,3.0,0.0,3.0,0.0,3.0,39439.333333333336,3.0,3.0
LlapMetricsSystem.java,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,16.0,57.0,7.0,18.0,11.0,4.0,32.0,7.0,9.0,12.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,"1,78",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
LlapNodeId.java,6.0,0.0,6.0,0.0,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,8.0,0.0,8.0,7.0,2.0,8.0,8.0,0.0,1.0,0.0,7.0,58.0,86.0,17.0,56.0,21.0,25.0,13.0,12.0,23.0,36.0,18.0,20.0,11.0,5.0,2.0,1.0,14.5,7.0,"0,23",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LlapObjectCache.java,18.0,2.0,16.0,0.0,3.0,3.0,19.0,19.0,0.0,2.0,0.0,2.0,6.0,0.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,0.0,6.0,18.0,159.0,26.0,111.0,34.0,64.0,22.0,24.0,53.0,74.0,28.0,51.0,15.0,8.0,2.0,4.0,32.5,32.5,"0,20",15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,29.0,15.0,4.0,3.0,1.0,3.0,1542604.0,4.0,0.0,4.0,0.0,4.0,1542604.0,1.3333333333333333,1.0
LlapObjectSubCache.java,4.0,0.0,4.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,7.0,2.0,7.0,7.0,0.0,2.0,0.0,5.0,20.0,86.0,12.0,45.0,21.0,15.0,29.0,19.0,24.0,34.0,19.0,16.0,10.0,2.0,1.0,1.0,43.0,43.0,"0,64",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,87.0,1.0,2.0,2.0,0.0,2.0,7141.0,2.0,0.0,2.0,0.0,2.0,7141.0,1.0,1.0
LlapOomDebugDump.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0,24.0,2.0,5.0,4.0,0.0,17.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,4.0,2.0,5.0,3.0,1.0,3.0,6876.0,5.0,0.0,5.0,0.0,5.0,6876.0,1.6666666666666667,1.0
LlapOptionsProcessor.java,12.0,2.0,10.0,0.0,1.0,1.0,21.0,21.0,0.0,2.0,1.0,31.0,22.0,0.0,22.0,21.0,19.0,22.0,4.0,0.0,2.0,0.0,20.0,33.0,386.0,73.0,290.0,119.0,196.0,46.0,23.0,166.0,196.0,111.0,104.0,8.0,5.0,1.0,1.0,50.0,50.0,"0,16",28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,85.0,12.0,7.0,3.0,1.0,3.0,81131.0,7.0,0.0,7.0,0.0,7.0,81131.0,2.3333333333333335,1.0
LlapOutputFormat.java,7.0,0.0,7.0,0.0,2.0,3.0,10.0,10.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,58.0,7.0,35.0,24.0,7.0,16.0,5.0,21.0,26.0,21.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,"0,46",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LlapOutputFormatService.java,11.0,0.0,10.0,0.0,2.0,1.0,25.0,25.0,0.0,4.0,2.0,5.0,15.0,0.0,15.0,13.0,13.0,15.0,7.0,1.0,3.0,0.0,11.0,42.0,268.0,33.0,208.0,89.0,105.0,27.0,36.0,113.0,149.0,80.0,83.0,13.0,5.0,1.0,2.0,78.0,69.0,"0,13",29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,16.0,8.0,6.0,3.0,0.0,3.0,7029.0,6.0,0.0,6.0,0.0,6.0,7029.0,2.0,1.0
LlapPluginEndpointClient.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,39.0,5.0,15.0,13.0,0.0,19.0,0.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,27",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,72.0,3.0,4.0,2.0,1.0,2.0,11122.25,4.0,0.0,4.0,0.0,4.0,11122.25,2.0,1.0
LlapPluginEndpointClientImpl.java,8.0,0.0,7.0,1.0,2.0,2.0,21.0,21.0,0.0,2.0,0.0,1.0,9.0,0.0,9.0,9.0,3.0,9.0,15.0,0.0,1.0,4.0,4.0,12.0,142.0,18.0,99.0,54.0,34.0,26.0,9.0,49.0,65.0,40.0,29.0,7.0,4.0,3.0,2.0,0.0,0.0,"0,26",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,275.0,10.0,6.0,2.0,1.0,2.0,13158.666666666666,6.0,0.0,6.0,0.0,6.0,13158.666666666666,3.0,1.0
LlapPluginPolicyProvider.java,4.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,34.0,3.0,14.0,10.0,3.0,17.0,1.0,7.0,9.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,21",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,69.0,1.0,3.0,3.0,1.0,3.0,13763.666666666666,3.0,0.0,3.0,0.0,3.0,13763.666666666666,1.0,1.0
LlapPluginProtocolClientImpl.java,7.0,0.0,7.0,0.0,2.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,47.0,6.0,28.0,18.0,6.0,13.0,3.0,15.0,19.0,15.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,"0,46",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,98.0,4.0,4.0,2.0,0.0,2.0,10364.75,4.0,0.0,4.0,0.0,4.0,10364.75,2.0,1.0
LlapPluginProtocolPB.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,11.0,10.0,0.0,13.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,18",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,55.0,1.0,3.0,2.0,0.0,2.0,12579.666666666666,3.0,0.0,3.0,0.0,3.0,12579.666666666666,1.5,1.0
LlapPluginProtocolProtos.java,7.0,0.0,7.0,0.0,1.0,2.0,10.0,10.0,0.0,17.0,39.0,12.0,126.0,0.0,131.0,92.0,14.0,131.0,4.0,2.0,19.0,9.0,101.0,6.0,1069.0,104.0,905.0,339.0,434.0,60.0,10.0,295.0,481.0,199.0,295.0,3.0,7.0,2.0,4.0,46.5,46.5,"0,07",177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,2602.0,464.0,4.0,2.0,0.0,2.0,10364.75,4.0,0.0,4.0,0.0,4.0,10364.75,2.0,1.0
LlapPluginSecurityInfo.java,8.0,0.0,8.0,0.0,2.0,2.0,11.0,11.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,62.0,7.0,42.0,21.0,15.0,13.0,9.0,23.0,31.0,21.0,11.0,7.0,3.0,2.0,1.0,0.0,0.0,"0,31",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,124.0,0.0,2.0,2.0,0.0,2.0,14290.5,2.0,0.0,2.0,0.0,2.0,14290.5,1.0,1.0
LlapPluginServerImpl.java,7.0,0.0,7.0,0.0,1.0,2.0,20.0,20.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,12.0,86.0,9.0,64.0,41.0,20.0,13.0,14.0,40.0,48.0,35.0,18.0,6.0,2.0,2.0,1.0,60.0,60.0,"0,20",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,200.0,28.0,6.0,2.0,0.0,2.0,11352.833333333334,6.0,0.0,6.0,0.0,6.0,11352.833333333334,3.0,1.0
LlapPreVectorizationPass.java,15.0,1.0,13.0,1.0,2.0,2.0,14.0,14.0,0.0,3.0,0.0,1.0,5.0,0.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,0.0,3.0,5.0,128.0,14.0,91.0,52.0,39.0,23.0,10.0,54.0,68.0,49.0,30.0,2.0,3.0,1.0,2.0,0.0,0.0,"0,25",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,385.0,129.0,6.0,4.0,1.0,4.0,21948.0,6.0,0.0,6.0,0.0,6.0,21948.0,1.5,1.0
